nt_accession	nt_seq_ID	tip_labels	host_taxon	host_genus	Country	Location	Year	nt_slen	nt_title	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	orf_id	contig_id	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment	cluster_on_SKA_plot
MG599967	MG599967_Dongbei_arctic_lamprey_calicivirus_1	MG599967_Dongbei_arctic_lamprey_calicivirus_1	Lethenteron camtschaticum	Lethenteron	China	China	NA	8522	Dongbei arctic lamprey calicivirus 1 polyprotein and hypothetical protein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MG599972	MG599972_Wenling_yellow_goosefish_calicivirus	MG599972_Wenling_yellow_goosefish_calicivirus	Lophius litulon	Lophius	China	China	NA	8034	Wenling yellow goosefish calicivirus polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KT698837	KT698837_Diaphorina_citri_picorna-like_virus	KT698837_Diaphorina_citri_picorna-like_virus	NA	NA	Brazil	Brazil	2014	8496	Diaphorina citri picorna-like virus isolate BR1 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KF958308	KF958308_Rhinovirus_B	KF958308_Rhinovirus_B	Homo sapiens	Homo	USA	USA	1999	7216	Rhinovirus B isolate 3039, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JF781506	JF781506_Rhinovirus_B	JF781506_Rhinovirus_B	Homo sapiens	Homo	USA	USA	NA	6895	Human rhinovirus B strain HRV-B52_p045_s3039_1999 polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
EU840818	EU840818_Rhinovirus_B	EU840818_Rhinovirus_B	Homo sapiens	Homo	NA	NA	NA	1728	Human rhinovirus 42 polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FJ445130	FJ445130_Rhinovirus_B	FJ445130_Rhinovirus_B	NA	NA	NA	NA	NA	7223	Human rhinovirus 42 strain ATCC VR-338, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FJ445137	FJ445137_Rhinovirus_B	FJ445137_Rhinovirus_B	Homo sapiens	Homo	USA	USA	NA	7216	Human rhinovirus 52 isolate F10, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
EF428566	EF428566_Solenopsis_invicta_virus_2	EF428566_Solenopsis_invicta_virus_2	Solenopsis invicta	Solenopsis	USA	USA	NA	11319	Solenopsis invicta virus 2, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	Hubei_chipolycivirus_F1028C2F1028	Hubei_chipolycivirus_F1028C2F1028	Culex gelidus	Culex	Cambodia	Cambodia:Battambang & Pailin	2019	NA	NA	C2	F1028	F1028	F1028_NODE_2_length_10934_cov_8.183013_5	F1028_NODE_2_length_10934_cov_8.183013	Culex gelidus	correct	Culex gelidus	_	cluster8
