nt_accession	nt_seq_ID	tip_labels	host_taxon	host_genus	Country	Location	Year	nt_slen	nt_title	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	orf_id	contig_id	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment	cluster_on_SKA_plot
KP969497	KP969497_Thika_virus	KP969497_Thika_virus	Drosophila simulans	Drosophila	Portugal	Portugal: Lisbon	2012	4224	Thika virus isolate LIS27_Thika putative polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969498	KP969498_Thika_virus	KP969498_Thika_virus	Drosophila melanogaster	Drosophila	Portugal	Portugal: Lisbon	2012	4224	Thika virus isolate LIS29_Thika putative polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969499	KP969499_Thika_virus	KP969499_Thika_virus	Drosophila simulans	Drosophila	Portugal	Portugal: Lisbon	2012	4227	Thika virus isolate LIS17_Thika putative polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969500	KP969500_Thika_virus	KP969500_Thika_virus	Drosophila simulans	Drosophila	Portugal	Portugal: Porto	2012	4227	Thika virus isolate PORSIM05_Thika putative polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969501	KP969501_Thika_virus	KP969501_Thika_virus	Drosophila simulans	Drosophila	Portugal	Portugal: Porto	2012	4227	Thika virus isolate PORSIM08_Thika putative polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969504	KP969504_Thika_virus	KP969504_Thika_virus	Drosophila simulans	Drosophila	Australia	Australia: Torquay	2011	2697	Thika virus isolate AUSSIM01_Thika putative polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	Yongsan_picorna_like_virus_2_F1457C1F1409	Yongsan_picorna_like_virus_2_F1457C1F1409	Culex sp bitaeniorhynchus or sinensis or vishnui.g	Culex	Cambodia	Cambodia:Kompong Thom	2019	NA	NA	C1	F1457	F1409	F1457_NODE_1_length_9780_cov_2915.760617_1	F1457_NODE_1_length_9780_cov_2915.760617	Culex bitaeniorhynchus	mixed cluster	Culex sp bitaeniorhynchus or sinensis or vishnui.g	_	cluster11
NA	Yongsan_picorna_like_virus_2_F1457C1F1457	Yongsan_picorna_like_virus_2_F1457C1F1457	Culex sp gelidus or sinensis or vishnui.g	Culex	Cambodia	Cambodia:Kompong Thom	2019	NA	NA	C1	F1457	F1457	F1457_NODE_1_length_9780_cov_2915.760617_1	F1457_NODE_1_length_9780_cov_2915.760617	Culex vishnui.g	mixed cluster	Culex sp gelidus or sinensis or vishnui.g	_	cluster14
NA	Zhejiang_mosquito_virus_1_F1605C1F1035	Zhejiang_mosquito_virus_1_F1605C1F1035	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	Culex	Cambodia	Cambodia:Battambang & Pailin	2019	NA	NA	C1	F1605	F1035	F1605_NODE_1_length_9870_cov_225.745695_1	F1605_NODE_1_length_9870_cov_225.745695	Culex gelidus	mixed cluster	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	_	cluster9
NA	Zhejiang_mosquito_virus_1_F1605C1F1043	Zhejiang_mosquito_virus_1_F1605C1F1043	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	Culex	Cambodia	Cambodia:Battambang & Pailin	2019	NA	NA	C1	F1605	F1043	F1605_NODE_1_length_9870_cov_225.745695_1	F1605_NODE_1_length_9870_cov_225.745695	Culex vishnui.g	mixed cluster	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	_	cluster9
NA	Zhejiang_mosquito_virus_1_F1605C1F1044	Zhejiang_mosquito_virus_1_F1605C1F1044	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	Culex	Cambodia	Cambodia:Battambang & Pailin	2019	NA	NA	C1	F1605	F1044	F1605_NODE_1_length_9870_cov_225.745695_1	F1605_NODE_1_length_9870_cov_225.745695	Culex vishnui.g	mixed cluster	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	_	cluster9
NA	Zhejiang_mosquito_virus_1_F1605C1F1046	Zhejiang_mosquito_virus_1_F1605C1F1046	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	Culex	Cambodia	Cambodia:Battambang & Pailin	2019	NA	NA	C1	F1605	F1046	F1605_NODE_1_length_9870_cov_225.745695_1	F1605_NODE_1_length_9870_cov_225.745695	Culex vishnui.g	mixed cluster	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	cluster dominated by vishnui	cluster9
NA	Zhejiang_mosquito_virus_1_F1605C1F1047	Zhejiang_mosquito_virus_1_F1605C1F1047	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	Culex	Cambodia	Cambodia:Battambang & Pailin	2019	NA	NA	C1	F1605	F1047	F1605_NODE_1_length_9870_cov_225.745695_1	F1605_NODE_1_length_9870_cov_225.745695	Culex vishnui.g	mixed cluster	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	_	cluster9
NA	Zhejiang_mosquito_virus_1_F1605C1F1466	Zhejiang_mosquito_virus_1_F1605C1F1466	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	Culex	Cambodia	Cambodia:Kompong Thom	2019	NA	NA	C1	F1605	F1466	F1605_NODE_1_length_9870_cov_225.745695_1	F1605_NODE_1_length_9870_cov_225.745695	Culex vishnui.g	mixed cluster	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	cluster dominated by vishnui	cluster9
NA	Zhejiang_mosquito_virus_1_F1605C1F1605	Zhejiang_mosquito_virus_1_F1605C1F1605	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	Culex	Cambodia	Cambodia:Preah Vihear	2019	NA	NA	C1	F1605	F1605	F1605_NODE_1_length_9870_cov_225.745695_1	F1605_NODE_1_length_9870_cov_225.745695	Culex vishnui.g	mixed cluster	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	_	cluster9
NA	Zhejiang_mosquito_virus_1_F1605C1F1613	Zhejiang_mosquito_virus_1_F1605C1F1613	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	Culex	Cambodia	Cambodia:Preah Vihear	2019	NA	NA	C1	F1605	F1613	F1605_NODE_1_length_9870_cov_225.745695_1	F1605_NODE_1_length_9870_cov_225.745695	Culex vishnui.g	mixed cluster	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	_	cluster9
