nt_accession	nt_seq_ID	tip_labels	host_taxon	host_genus	Country	Location	Year	nt_slen	nt_title	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	orf_id	contig_id	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment	cluster_on_SKA_plot
OP020016	OP020016_Hameenlinna_totivirus_1	OP020016_Hameenlinna_totivirus_1	NA	NA	Finland	Finland: Pohjois-Karjala, Joensuu	2015	2245	MAG: Hameenlinna totivirus 1 isolate FIN/PK-2018/36 Partial RNA dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020018	OP020018_Hameenlinna_totivirus_1	OP020018_Hameenlinna_totivirus_1	NA	NA	Finland	Finland: Pohjois-Karjala, Ilomantsi	2015	3575	MAG: Hameenlinna totivirus 1 isolate FIN/PK-2018/60 Partial RNA dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020020	OP020020_Hameenlinna_totivirus_1	OP020020_Hameenlinna_totivirus_1	NA	NA	Finland	Finland: Pohjois-Karjala, Ilomantsi	2015	2891	MAG: Hameenlinna totivirus 1 isolate FIN/PK-2018/69 Partial RNA dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020021	OP020021_Hameenlinna_totivirus_1	OP020021_Hameenlinna_totivirus_1	NA	NA	Finland	Finland: Pohjois-Karjala, Ilomantsi	2015	1273	MAG: Hameenlinna totivirus 1 isolate FIN/PK-2018/70 Partial RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020026	OP020026_Hameenlinna_totivirus_1	OP020026_Hameenlinna_totivirus_1	NA	NA	Finland	Finland: Pohjois-Pohjanmaa, Kuusamo	2015	3712	MAG: Hameenlinna totivirus 1 isolate FIN/PP-2018/16 hypothetical protein and Partial RNA dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020027	OP020027_Hameenlinna_totivirus_1	OP020027_Hameenlinna_totivirus_1	NA	NA	Finland	Finland: Pohjanmaa, Vaasa	2015	1722	MAG: Hameenlinna totivirus 1 isolate FIN/U-2018/50 Partial RNA dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020028	OP020028_Hameenlinna_totivirus_2	OP020028_Hameenlinna_totivirus_2	NA	NA	Finland	Finland: Kanta-Hame, Hameenlinna	2015	1173	MAG: Hameenlinna totivirus 2 isolate FIN/KH-2018/38 Partial RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020029	OP020029_Hameenlinna_totivirus_2	OP020029_Hameenlinna_totivirus_2	NA	NA	Finland	Finland: Lappi, Kittila	2015	2090	MAG: Hameenlinna totivirus 2 isolate FIN/L-2018/8 Partial RNA dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020030	OP020030_Hameenlinna_totivirus_2	OP020030_Hameenlinna_totivirus_2	NA	NA	Finland	Finland: Pohjois-Karjala, Joensuu	2015	1892	MAG: Hameenlinna totivirus 2 isolate FIN/PK-2018/75 Partial RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020031	OP020031_Hameenlinna_totivirus_2	OP020031_Hameenlinna_totivirus_2	NA	NA	Finland	Finland: Pohjois-Karjala, Ilomantsi	2015	1815	MAG: Hameenlinna totivirus 2 isolate FIN/PK-2018/80 Partial RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020032	OP020032_Hameenlinna_totivirus_3	OP020032_Hameenlinna_totivirus_3	NA	NA	Finland	Finland: Keski-Pohjanmaa, Lestijarvi	2015	1530	MAG: Hameenlinna totivirus 3 isolate FIN/KP-2018/34-1 Partial RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020035	OP020035_Hameenlinna_totivirus_3	OP020035_Hameenlinna_totivirus_3	NA	NA	Finland	Finland: Lappi, Kittila	2015	1718	MAG: Hameenlinna totivirus 3 isolate FIN/L-2018/8-2 Partial RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020037	OP020037_Hameenlinna_totivirus_3	OP020037_Hameenlinna_totivirus_3	NA	NA	Finland	Finland: Pohjois-Karjala, Ilomantsi	2015	2250	MAG: Hameenlinna totivirus 3 isolate FIN/PK-2018/57-2 Partial RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020040	OP020040_Hameenlinna_totivirus_3	OP020040_Hameenlinna_totivirus_3	NA	NA	Finland	Finland: Pohjois-Karjala, Ilomantsi	2015	1628	MAG: Hameenlinna totivirus 3 isolate FIN/PK-2018/65-1 Partial RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020042	OP020042_Hameenlinna_totivirus_3	OP020042_Hameenlinna_totivirus_3	NA	NA	Finland	Finland: Pohjois-Karjala, Ilomantsi	2015	1887	MAG: Hameenlinna totivirus 3 isolate FIN/PK-2018/68 Partial RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020045	OP020045_Hameenlinna_totivirus_3	OP020045_Hameenlinna_totivirus_3	NA	NA	Finland	Finland: Pohjois-Karjala, Joensuu	2015	3424	MAG: Hameenlinna totivirus 3 isolate FIN/PK-2018/75 Partial RNA dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020048	OP020048_Hanko_toti-like_virus_1	OP020048_Hanko_toti-like_virus_1	NA	NA	Finland	Finland: Uusimaa, Hanko	2017	1616	MAG: Hanko toti-like virus 1 isolate FIN/U-2018/92 Partial RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020052	OP020052_Hanko_totivirus_2	OP020052_Hanko_totivirus_2	NA	NA	Finland	Finland: Uusimaa, Hanko	2017	1434	MAG: Hanko totivirus 2 isolate FIN/U-2018/92 Partial RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020053	OP020053_Hanko_totivirus_3	OP020053_Hanko_totivirus_3	NA	NA	Finland	Finland: Uusimaa, Hanko	2017	3465	MAG: Hanko totivirus 3 isolate FIN/U-2018/18 Partial RNA dependent RNA polymerase gene, partial cds; and hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020054	OP020054_Hanko_totivirus_3	OP020054_Hanko_totivirus_3	NA	NA	Finland	Finland: Varsinais-Suomi, Kustavi	2017	4178	MAG: Hanko totivirus 3 isolate FIN/VS-2018/100 hypothetical protein and Partial RNA dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020058	OP020058_Hanko_totivirus_5	OP020058_Hanko_totivirus_5	NA	NA	Finland	Finland: Uusimaa, Hanko	2017	1069	MAG: Hanko totivirus 5 isolate FIN/U-2018/18 Partial RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020059	OP020059_Hanko_totivirus_5	OP020059_Hanko_totivirus_5	NA	NA	Finland	Finland: Uusimaa, Hanko	2017	1558	MAG: Hanko totivirus 5 isolate FIN/U-2018/44 Partial RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020060	OP020060_Hanko_totivirus_5	OP020060_Hanko_totivirus_5	NA	NA	Finland	Finland: Uusimaa, Hanko	2017	1539	MAG: Hanko totivirus 5 isolate FIN/U-2018/92-1 Partial RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020061	OP020061_Hanko_totivirus_5	OP020061_Hanko_totivirus_5	NA	NA	Finland	Finland: Uusimaa, Hanko	2017	3427	MAG: Hanko totivirus 5 isolate FIN/U-2018/92-2 Partial RNA dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020063	OP020063_Hanko_totivirus_5	OP020063_Hanko_totivirus_5	NA	NA	Finland	Finland: Uusimaa, Hanko	2017	3399	MAG: Hanko totivirus 5 isolate FIN/U-2018/94 Partial RNA dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020064	OP020064_Hanko_totivirus_5	OP020064_Hanko_totivirus_5	NA	NA	Finland	Finland: Uusimaa, Hanko	2017	2088	MAG: Hanko totivirus 5 isolate FIN/U-2018/96 Partial RNA dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020065	OP020065_Hanko_totivirus_5	OP020065_Hanko_totivirus_5	NA	NA	Finland	Finland: Varsinais-Suomi, Kustavi	2017	1459	MAG: Hanko totivirus 5 isolate FIN/VS-2018/100 Partial RNA dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020066	OP020066_Hanko_totivirus_5	OP020066_Hanko_totivirus_5	NA	NA	Finland	Finland: Varsinais-Suomi, Kustavi	2017	1521	MAG: Hanko totivirus 5 isolate FIN/VS-2018/99 Partial RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020067	OP020067_Hanko_totivirus_6	OP020067_Hanko_totivirus_6	NA	NA	Finland	Finland: Uusimaa, Hanko	2017	3061	MAG: Hanko totivirus 6 isolate FIN/U-2018/45 Partial RNA dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020068	OP020068_Hanko_totivirus_7	OP020068_Hanko_totivirus_7	NA	NA	Finland	Finland: Uusimaa, Hanko	2017	1673	MAG: Hanko totivirus 7 isolate FIN/U-2018/45 Partial RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020069	OP020069_Hanko_totivirus_9	OP020069_Hanko_totivirus_9	NA	NA	Finland	Finland: Uusimaa, Hanko	2017	2963	MAG: Hanko totivirus 9 isolate FIN/U-2018/44 Partial RNA dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020070	OP020070_Hattula_totivirus_1	OP020070_Hattula_totivirus_1	NA	NA	Finland	Finland: Kanta-Hame, Hattula	2015	3811	MAG: Hattula totivirus 1 isolate FIN/KH-2018/29 Partial capsid protein and Partial RNA dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020071	OP020071_Hattula_totivirus_1	OP020071_Hattula_totivirus_1	NA	NA	Finland	Finland: Lappi, Utsjoki	2015	1663	MAG: Hattula totivirus 1 isolate FIN/L-2018/6 Partial RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020072	OP020072_Hattula_totivirus_1	OP020072_Hattula_totivirus_1	NA	NA	Finland	Finland: Pohjois-Karjala, Joensuu	2015	2295	MAG: Hattula totivirus 1 isolate FIN/PK-2018/78 Partial RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020073	OP020073_Hattula_totivirus_2	OP020073_Hattula_totivirus_2	NA	NA	Finland	Finland: Etela-Karjala, Joutseno	2017	2508	MAG: Hattula totivirus 2 isolate FIN/EK-2018/40-1 Partial RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020075	OP020075_Hattula_totivirus_2	OP020075_Hattula_totivirus_2	NA	NA	Finland	Finland: Kanta-Hame, Hattula	2015	1322	MAG: Hattula totivirus 2 isolate FIN/KH-2018/29-1 Partial RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020076	OP020076_Hattula_totivirus_2	OP020076_Hattula_totivirus_2	NA	NA	Finland	Finland: Kanta-Hame, Hattula	2015	1911	MAG: Hattula totivirus 2 isolate FIN/KH-2018/29-2 Partial RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020077	OP020077_Hattula_totivirus_2	OP020077_Hattula_totivirus_2	NA	NA	Finland	Finland: Pirkanmaa, Palkane	2015	4417	MAG: Hattula totivirus 2 isolate FIN/Pi-2018/52 Partial capsid protein and Partial RNA dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020078	OP020078_Hattula_totivirus_2	OP020078_Hattula_totivirus_2	NA	NA	Finland	Finland: Pohjois-Karjala, Ilomantsi	2015	2662	MAG: Hattula totivirus 2 isolate FIN/PK-2018/57 Partial RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020079	OP020079_Hattula_totivirus_2	OP020079_Hattula_totivirus_2	NA	NA	Finland	Finland: Pohjois-Karjala, Joensuu	2015	3381	MAG: Hattula totivirus 2 isolate FIN/PK-2018/74 Partial RNA dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020080	OP020080_Hattula_totivirus_2	OP020080_Hattula_totivirus_2	NA	NA	Finland	Finland: Pohjanmaa, Pedersore	2015	3338	MAG: Hattula totivirus 2 isolate FIN/Po-2018/31 Partial RNA dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020092	OP020092_Ilomantsi_totivirus_1	OP020092_Ilomantsi_totivirus_1	NA	NA	Finland	Finland: Pohjois-Karjala, Ilomantsi	2015	1158	MAG: Ilomantsi totivirus 1 isolate FIN/PK-2018/58 Partial RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020095	OP020095_Ilomantsi_totivirus_2	OP020095_Ilomantsi_totivirus_2	NA	NA	Finland	Finland: Pohjois-Karjala, Joensuu	2015	2982	MAG: Ilomantsi totivirus 2 isolate FIN/PK-2018/76 Partial RNA dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020114	OP020114_Kuusamo_totivirus_1	OP020114_Kuusamo_totivirus_1	NA	NA	Finland	Finland: Pohjois-Pohjanmaa, Kuusamo	2015	2267	MAG: Kuusamo totivirus 1 isolate FIN/PP-2018/15 hypothetical protein and Partial RNA dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP020129	OP020129_Vaasa_totivirus	OP020129_Vaasa_totivirus	NA	NA	Finland	Finland: Pohjanmaa, Vaasa	2015	2670	MAG: Vaasa totivirus isolate FIN/Po-2018/9 Partial RNA dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ556103	MZ556103_Lactea_totivirus	MZ556103_Lactea_totivirus	NA	NA	Suriname	Suriname	2017	1623	MAG: Lactea totivirus isolate personal collection:Marques lab:RNApool1 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700058	OL700058_Hubei_chryso-like_virus_1	OL700058_Hubei_chryso-like_virus_1	Culex pipiens	Culex	China	China: Yunnan	2018	3493	MAG: Hubei chryso-like virus 1 isolate XY113539 RNA-dependent RNA polymerase mRNA, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700192	OL700192_XiangYun_toti-like_virus_3	OL700192_XiangYun_toti-like_virus_3	Culex pipiens	Culex	China	China: Yunnan	2018	7109	MAG: XiangYun toti-like virus 3 isolate XY95843 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700193	OL700193_XiangYun_toti-like_virus_4	OL700193_XiangYun_toti-like_virus_4	Culex pipiens	Culex	China	China: Yunnan	2018	7654	MAG: XiangYun toti-like virus 4 isolate XY64114 capsid protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700194	OL700194_XiangYun_toti-like_virus_5	OL700194_XiangYun_toti-like_virus_5	Culex pipiens	Culex	China	China: Yunnan	2018	7152	MAG: XiangYun toti-like virus 5 isolate XY210875 capsid protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700195	OL700195_XiangYun_toti-like_virus_6	OL700195_XiangYun_toti-like_virus_6	Culex pipiens	Culex	China	China: Yunnan	2018	6244	MAG: XiangYun toti-like virus 6 isolate XY161838 capsid protein gene, partial cds; and RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700196	OL700196_XiangYun_toti-like_virus_7	OL700196_XiangYun_toti-like_virus_7	Culex tritaeniorhynchus	Culex	China	China: Yunnan	2018	2867	MAG: XiangYun toti-like virus 7 isolate XY13168 hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700197	OL700197_XiangYun_toti-like_virus_8	OL700197_XiangYun_toti-like_virus_8	Culex tritaeniorhynchus	Culex	China	China: Yunnan	2018	4576	MAG: XiangYun toti-like virus 8 isolate XY136502 hypothetical protein and RNA-dependent RNA polymerase genes, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700198	OL700198_XiangYun_toti-like_virus_9	OL700198_XiangYun_toti-like_virus_9	Culex pipiens	Culex	China	China: Yunnan	2018	6295	MAG: XiangYun toti-like virus 9 isolate XY241627 putative capsid protein gene, partial cds; and RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700199	OL700199_XiangYun_toti-like_virus_10	OL700199_XiangYun_toti-like_virus_10	Anopheles sinensis	Anopheles	China	China: Yunnan	2018	5247	MAG: XiangYun toti-like virus 10 isolate XY8340 hypothetical protein and RNA-dependent RNA polymerase genes, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL472026	OL472026_Koper_totivirus_1	OL472026_Koper_totivirus_1	NA	NA	Slovenia	Slovenia	2020	5156	MAG: Koper totivirus 1 isolate BER19SW1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL472028	OL472028_Erysiphales_associated_totivirus_24	OL472028_Erysiphales_associated_totivirus_24	NA	NA	Slovenia	Slovenia	2020	5341	MAG: Erysiphales associated totivirus 24 isolate BER19SW1 coat protein gene, complete cds; and RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON456912	ON456912_Sichuan_tick_toti-like_virus	ON456912_Sichuan_tick_toti-like_virus	Ixodida	Ixodida	China	China: Sichuan Province	2020	2489	Sichuan tick toti-like virus isolate Tick112/114toti-10 hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM650317	OM650317_Halyomorpha_halys_toti-like_virus_1	OM650317_Halyomorpha_halys_toti-like_virus_1	Halyomorpha halys	Halyomorpha	Italy	Italy	2019	5762	Halyomorpha halys toti-like virus 1 isolate CREA/HhTlV1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW588191	MW588191_Mute_swan_feces_associated_toti-like_virus_1	MW588191_Mute_swan_feces_associated_toti-like_virus_1	Cygnus olor	Cygnus	United Kingdom	United Kingdom	NA	6753	Mute swan feces associated toti-like virus 1 strain Abbotsbury/A/2016 hypothetical protein and RNA-directed RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW588192	MW588192_Mute_swan_feces_associated_toti-like_virus_1	MW588192_Mute_swan_feces_associated_toti-like_virus_1	Cygnus olor	Cygnus	United Kingdom	United Kingdom	NA	6385	Mute swan feces associated toti-like virus 1 strain Abbotsbury/B/2016 hypothetical protein and RNA-directed RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW588193	MW588193_Mute_swan_feces_associated_toti-like_virus_1	MW588193_Mute_swan_feces_associated_toti-like_virus_1	Cygnus olor	Cygnus	United Kingdom	United Kingdom	NA	6565	Mute swan feces associated toti-like virus 1 strain Abbotsbury/C/2016 hypothetical protein and RNA-directed RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW588194	MW588194_Mute_swan_feces_associated_toti-like_virus_2	MW588194_Mute_swan_feces_associated_toti-like_virus_2	Cygnus olor	Cygnus	United Kingdom	United Kingdom	NA	7048	Mute swan feces associated toti-like virus 2 strain Abbotsbury/A/2016 hypothetical protein and RNA-directed RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW588195	MW588195_Mute_swan_feces_associated_toti-like_virus_3	MW588195_Mute_swan_feces_associated_toti-like_virus_3	Cygnus olor	Cygnus	United Kingdom	United Kingdom	NA	6379	Mute swan feces associated toti-like virus 3 strain Abbotsbury/A/2016 hypothetical protein and RNA-directed RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW588196	MW588196_Mute_swan_feces_associated_toti-like_virus_3	MW588196_Mute_swan_feces_associated_toti-like_virus_3	Cygnus olor	Cygnus	United Kingdom	United Kingdom	NA	6252	Mute swan feces associated toti-like virus 3 strain Abbotsbury/B/2016 hypothetical protein and RNA-directed RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW588197	MW588197_Mute_swan_feces_associated_toti-like_virus_3	MW588197_Mute_swan_feces_associated_toti-like_virus_3	Cygnus olor	Cygnus	United Kingdom	United Kingdom	NA	6217	Mute swan feces associated toti-like virus 3 strain Abbotsbury/C/2016 hypothetical protein and RNA-directed RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC660689	LC660689_Totiviridae_sp_	LC660689_Totiviridae_sp.	Neoporphyra haitanensis	Neoporphyra	China	China	NA	5261	Totiviridae sp. NhaiTV1 RNA, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OW520909	OW520909_Porphyridium_purpureum_toti-like_virus_2	OW520909_Porphyridium_purpureum_toti-like_virus_2	Porphyridium purpureum	Porphyridium	NA	NA	NA	2047	Porphyridium purpureum toti-like virus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OW524913	OW524913_Bolbocoleon_piliferum_toti-like_virus	OW524913_Bolbocoleon_piliferum_toti-like_virus	Bolbocoleon piliferum	Bolbocoleon	NA	NA	NA	6362	Bolbocoleon piliferum toti-like virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OW525223	OW525223_Planotaenium_ohtanii_toti-like_virus	OW525223_Planotaenium_ohtanii_toti-like_virus	Planotaenium ohtanii	Planotaenium	NA	NA	NA	8327	Planotaenium ohtanii toti-like virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OW527298	OW527298_Tree_fringewort_alphachyrso-like_virus	OW527298_Tree_fringewort_alphachyrso-like_virus	NA	NA	NA	NA	NA	1873	Tree fringewort alphachyrso-like virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OW528618	OW528618_Elkhorn_sea_moss_toti-like_virus	OW528618_Elkhorn_sea_moss_toti-like_virus	Kappaphycus alvarezii	Kappaphycus	NA	NA	NA	6290	Elkhorn sea moss toti-like virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OW528623	OW528623_Prasiola_crispa_toti-like_virus	OW528623_Prasiola_crispa_toti-like_virus	Prasiola crispa	Prasiola	NA	NA	NA	6652	Prasiola crispa toti-like virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OW528624	OW528624_Rhodochaete_parvula_toti-like_virus_3	OW528624_Rhodochaete_parvula_toti-like_virus_3	Rhodochaete parvula	Rhodochaete	NA	NA	NA	2625	Rhodochaete parvula toti-like virus 3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OW528639	OW528639_Mesotaenium_kramstae_alphachyrso-like_virus	OW528639_Mesotaenium_kramstae_alphachyrso-like_virus	NA	NA	NA	NA	NA	2435	Mesotaenium kramstae alphachyrso-like virus RNA1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OW528993	OW528993_Heterosiphonia_pulchra_toti-like_virus	OW528993_Heterosiphonia_pulchra_toti-like_virus	Heterosiphonia pulchra	Heterosiphonia	NA	NA	NA	5936	Heterosiphonia pulchra toti-like virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OW529222	OW529222_Porphyridium_purpureum_toti-like_virus_1	OW529222_Porphyridium_purpureum_toti-like_virus_1	Porphyridium purpureum	Porphyridium	NA	NA	NA	4621	Porphyridium purpureum toti-like virus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OW529226	OW529226_Rhodochaete_parvula_toti-like_virus_1	OW529226_Rhodochaete_parvula_toti-like_virus_1	Rhodochaete parvula	Rhodochaete	NA	NA	NA	4539	Rhodochaete parvula toti-like virus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OW741272	OW741272_Rhodochaete_parvula_toti-like_virus_2	OW741272_Rhodochaete_parvula_toti-like_virus_2	Rhodochaete parvula	Rhodochaete	NA	NA	NA	2760	Rhodochaete parvula toti-like virus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW310393	MW310393_Bactrocera_zonata_toti-like_virus	MW310393_Bactrocera_zonata_toti-like_virus	Bactrocera zonata	Bactrocera	China	China	2019	5959	Bactrocera zonata toti-like virus isolate Bz-V4, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BK059668	BK059668_Sphaeridi_virus	BK059668_Sphaeridi_virus	Sphaeridiotrema pseudoglobulus	Sphaeridiotrema	NA	NA	NA	2690	TPA_asm: Sphaeridi virus isolate SP4-SP5 hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW455094	MW455094_Diaporthe_pseudophoenicicola_chrysovirus_1	MW455094_Diaporthe_pseudophoenicicola_chrysovirus_1	Diaporthe pseudophoenicicola	Diaporthe	China	China	2018	3335	Diaporthe pseudophoenicicola chrysovirus 1 segment RNA1 putative RNA-dependent RNA polymerase (RdRp) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM743943	OM743943_Green_Valley_Lake_virus	OM743943_Green_Valley_Lake_virus	Culex restuans	Culex	USA	USA	2020	770	Green Valley Lake virus isolate GeVaLaV-2020 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM743944	OM743944_Jordan_Creek_virus	OM743944_Jordan_Creek_virus	Culex territans	Culex	USA	USA	2020	4955	Jordan Creek virus isolate JoCrV-2020 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM817549	OM817549_Totivirus-like_Culex_mosquito_virus_1	OM817549_Totivirus-like_Culex_mosquito_virus_1	Culex tarsalis	Culex	USA	USA	2020	3687	Totivirus-like Culex mosquito virus 1 isolate TotlCxMV1 hypothetical protein gene, partial cds; and RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM837790	OM837790_Diplodia_seriata_chrysovirus_1	OM837790_Diplodia_seriata_chrysovirus_1	Diplodia seriata	Diplodia	Pakistan	Pakistan	2019	3594	Diplodia seriata chrysovirus 1 isolate L3 segment 1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
