nt_accession	nt_seq_ID	tip_labels	host_taxon	host_genus	Country	Location	Year	nt_slen	nt_title	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	orf_id	contig_id	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment	cluster_on_SKA_plot
MN309751	MN309751_Hulong_grouper_nervous_necrosis_virus	MN309751_Hulong_grouper_nervous_necrosis_virus	Epinephelus fuscoguttatus x Epinephelus lanceolatus	Epinephelus	China	China: Guangzhou	2018	3103	Hulong grouper nervous necrosis virus segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT096526	MT096526_Hubei_noda-like_virus_11	MT096526_Hubei_noda-like_virus_11	NA	NA	Spain	Spain	2015	4171	MAG: Hubei noda-like virus 11 isolate FTA2-4, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN513380	MN513380_Hammarskog_noda-like_virus	MN513380_Hammarskog_noda-like_virus	Coquillettidia richiardii	Coquillettidia	Sweden	Sweden	2017	4027	Hammarskog noda-like virus strain SW12, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK533155	MK533155_Tetranychus_urticae-associated_nodavirus_A	MK533155_Tetranychus_urticae-associated_nodavirus_A	Tetranychus urticae	Tetranychus	Portugal	Portugal	2015	3230	Tetranychus urticae-associated nodavirus A isolate Lisbon segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK533156	MK533156_Tetranychus_urticae-associated_nodavirus_B	MK533156_Tetranychus_urticae-associated_nodavirus_B	Tetranychus urticae	Tetranychus	Portugal	Portugal	2015	2538	Tetranychus urticae-associated nodavirus B isolate Lisbon segment 2, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH794142	MH794142_Culannivirus_DW-2019a	MH794142_Culannivirus_DW-2019a	NA	NA	NA	NA	NA	3030	Culannivirus DW-2019a segment RNA1 putative RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH719096	MH719096_Mayapan_virus	MH719096_Mayapan_virus	Psorophora ferox	Psorophora	Mexico	Mexico	2007	3045	Mayapan virus isolate MYPV-H44 segment RNA1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MG874757	MG874757_Redspotted_grouper_nervous_necrosis_virus	MG874757_Redspotted_grouper_nervous_necrosis_virus	Epinephelus coioides	Epinephelus	China	China	2016	3103	Epinephelus coioides nervous necrosis virus isolate HN1 segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH384328	MH384328_Craigies_Hill_virus	MH384328_Craigies_Hill_virus	Drosophila melanogaster	Drosophila	Australia	Australia: Tasmania	2008	2814	Craigies Hill virus strain TASminus16569 segment 1 putative RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH384347	MH384347_Craigies_Hill_virus	MH384347_Craigies_Hill_virus	Drosophila melanogaster	Drosophila	Australia	Australia: Melbourne	2008	2814	Craigies Hill virus strain MEL183C segment 1 putative RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KY315688	KY315688_Redspotted_grouper_nervous_necrosis_virus	KY315688_Redspotted_grouper_nervous_necrosis_virus	Anguilla marmorata	Anguilla	Taiwan	Taiwan	2013	3095	Redspotted grouper nervous necrosis virus strain MENNV1310 segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX774634	KX774634_Lone_star_tick_nodavirus	KX774634_Lone_star_tick_nodavirus	Amblyomma americanum	Amblyomma	USA	USA	2016	2784	Lone star tick nodavirus isolate RTS54 polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KU705814	KU705814_Mouse_grouper_Nervous_Necrosis_Virus	KU705814_Mouse_grouper_Nervous_Necrosis_Virus	Cromileptes altivelis	Cromileptes	Viet Nam	Viet Nam	2015	3017	Mouse grouper Nervous Necrosis Virus isolate VI37 segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KY214439	KY214439_Caninovirus_sp_	KY214439_Caninovirus_sp.	Canis lupus familiaris	Canis	Portugal	Portugal	2011	1935	Caninovirus sp. isolate South Douro RNA1 RdRp gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF190049	MF190049_Barns_Ness_serrated_wrack_noda-like_virus_1	MF190049_Barns_Ness_serrated_wrack_noda-like_virus_1	Fucus serratus	Fucus	United Kingdom	United Kingdom: Scotland	2014	2518	Barns Ness serrated wrack noda-like virus 1 isolate K36 segment RNA1, partial sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF190050	MF190050_Barns_Ness_serrated_wrack_noda-like_virus_2	MF190050_Barns_Ness_serrated_wrack_noda-like_virus_2	Fucus serratus	Fucus	United Kingdom	United Kingdom: Scotland	2014	3857	Barns Ness serrated wrack noda-like virus 2 isolate T29, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KY354681	KY354681_Redspotted_grouper_nervous_necrosis_virus	KY354681_Redspotted_grouper_nervous_necrosis_virus	Sparus aurata	Sparus	Italy	Italy	2008	3051	Sparus aurata betanodavirus isolate VNNV/S.aurata/I/425-10/Sep2008 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KY354688	KY354688_Redspotted_grouper_nervous_necrosis_virus	KY354688_Redspotted_grouper_nervous_necrosis_virus	Sparus aurata	Sparus	NA	NA	2014	2984	Sparus aurata betanodavirus isolate VNNV/S.aurata/Farm1/461-1/Nov2014 segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KY354693	KY354693_Redspotted_grouper_nervous_necrosis_virus	KY354693_Redspotted_grouper_nervous_necrosis_virus	Sparus aurata	Sparus	NA	NA	2016	3060	Sparus aurata betanodavirus isolate VNNV/S.aurata/Farm2/165-6/Mar2016 segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883009	KX883009_Hubei_noda-like_virus_10	KX883009_Hubei_noda-like_virus_10	Arthropoda	Arthropoda	China	China	2013	2830	Hubei noda-like virus 10 strain arthropodmix12988 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883010	KX883010_Hubei_noda-like_virus_11	KX883010_Hubei_noda-like_virus_11	Arthropoda	Arthropoda	China	China	2013	4180	Hubei noda-like virus 11 strain arthropodmix22482 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883019	KX883019_Beihai_noda-like_virus_26	KX883019_Beihai_noda-like_virus_26	Penaeidae	Penaeidae	China	China	2014	3746	Beihai noda-like virus 26 strain BHBJDX18528 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883026	KX883026_Beihai_noda-like_virus_17	KX883026_Beihai_noda-like_virus_17	Actiniaria	Actiniaria	China	China	2014	3385	Beihai noda-like virus 17 strain BHHK123677 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883034	KX883034_Beihai_noda-like_virus_4	KX883034_Beihai_noda-like_virus_4	Sipuncula	Sipuncula	China	China	2014	3902	Beihai noda-like virus 4 strain BHNXC40905 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883056	KX883056_Beihai_mantis_shrimp_virus_6	KX883056_Beihai_mantis_shrimp_virus_6	Stomatopoda	Stomatopoda	China	China	2014	3209	Beihai mantis shrimp virus 6 strain BHXG24422 RNA-dependent RNA polymerase, hypothetical protein, and B2-like protein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883058	KX883058_Beihai_noda-like_virus_17	KX883058_Beihai_noda-like_virus_17	Stomatopoda	Stomatopoda	China	China	2014	3392	Beihai noda-like virus 17 strain BHXG25071 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883059	KX883059_Beihai_noda-like_virus_5	KX883059_Beihai_noda-like_virus_5	Ensis minor	Ensis	China	China	2014	3878	Beihai noda-like virus 5 strain BHZC36307 hypothetical protein 1 gene, complete cds; and hypothetical protein 2 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883080	KX883080_Hubei_noda-like_virus_5	KX883080_Hubei_noda-like_virus_5	Hexapoda	Hexapoda	China	China	2013	2984	Hubei noda-like virus 5 strain CC74803 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883125	KX883125_Hubei_noda-like_virus_12	KX883125_Hubei_noda-like_virus_12	Culicidae	Culicidae	China	China	2013	4727	Hubei noda-like virus 12 strain mosZJ34483 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883130	KX883130_Hubei_noda-like_virus_9	KX883130_Hubei_noda-like_virus_9	Odonata	Odonata	China	China	2013	3246	Hubei noda-like virus 9 strain QTM26368 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883132	KX883132_Wuhan_house_centipede_virus_6	KX883132_Wuhan_house_centipede_virus_6	Odonata	Odonata	China	China	2013	3110	Wuhan house centipede virus 6 strain QTM26514 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883139	KX883139_Hubei_noda-like_virus_13	KX883139_Hubei_noda-like_virus_13	Odonata	Odonata	China	China	2013	2799	Hubei noda-like virus 13 strain QTM161985 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883140	KX883140_Hubei_noda-like_virus_15	KX883140_Hubei_noda-like_virus_15	Odonata	Odonata	China	China	2013	2876	Hubei noda-like virus 15 strain QTM162292 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883162	KX883162_Hubei_noda-like_virus_13	KX883162_Hubei_noda-like_virus_13	Araneae	Araneae	China	China	2013	2787	Hubei noda-like virus 13 strain spider128934 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883167	KX883167_Hubei_noda-like_virus_6	KX883167_Hubei_noda-like_virus_6	Tetragnatha maxillosa	Tetragnatha	China	China	2013	2877	Hubei noda-like virus 6 strain SSZZ5803 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883198	KX883198_Wuhan_house_centipede_virus_6	KX883198_Wuhan_house_centipede_virus_6	Myriapoda	Myriapoda	China	China	2013	3110	Wuhan house centipede virus 6 strain WGML146150 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883225	KX883225_Hubei_noda-like_virus_7	KX883225_Hubei_noda-like_virus_7	Hexapoda	Hexapoda	China	China	2013	2900	Hubei noda-like virus 7 strain WHCC113193 hypothetical protein 1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883237	KX883237_Hubei_noda-like_virus_8	KX883237_Hubei_noda-like_virus_8	Neoconocephalus	Neoconocephalus	China	China	2013	3831	Hubei noda-like virus 8 strain WHLC5312 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KU754526	KU754526_Craigmillar_Park_virus	KU754526_Craigmillar_Park_virus	Drosophila subsilvestris	Drosophila	United Kingdom	United Kingdom	2011	2825	Craigmillar Park virus segment 1 putative polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KT390713	KT390713_Grouper_betanodavirus	KT390713_Grouper_betanodavirus	Epinephelus lanceolatus	Epinephelus	Australia	Australia	2014	2871	Grouper betanodavirus isolate P14-10380 RNA dependant RNA polymerase mRNA, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969971	KP969971_Craigies_Hill_virus	KP969971_Craigies_Hill_virus	Drosophila melanogaster	Drosophila	Ghana	Ghana: Accra	2010	2407	Craigies Hill virus isolate MATMEL30_CraigiesHill segment A hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969972	KP969972_Craigies_Hill_virus	KP969972_Craigies_Hill_virus	Drosophila melanogaster	Drosophila	United Kingdom	United Kingdom: Scotland, South Queensferry	2009	2407	Craigies Hill virus isolate CM09_CraigiesHill segment A hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969973	KP969973_Craigies_Hill_virus	KP969973_Craigies_Hill_virus	Drosophila melanogaster	Drosophila	USA	USA: Athens, GA	2009	2407	Craigies Hill virus isolate GEO29_CraigiesHill segment A hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969975	KP969975_Craigies_Hill_virus	KP969975_Craigies_Hill_virus	Drosophila melanogaster	Drosophila	Ghana	Ghana: Accra	2010	2407	Craigies Hill virus isolate DANMEL08_CraigiesHill segment A hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969978	KP969978_Craigies_Hill_virus	KP969978_Craigies_Hill_virus	Drosophila melanogaster	Drosophila	Ghana	Ghana: Accra	2010	2389	Craigies Hill virus isolate DANMEL13_CraigiesHill segment A hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969979	KP969979_Craigies_Hill_virus	KP969979_Craigies_Hill_virus	Drosophila melanogaster	Drosophila	USA	USA: Athens, GA	2009	2407	Craigies Hill virus isolate GM03_CraigiesHill segment A hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969980	KP969980_Craigies_Hill_virus	KP969980_Craigies_Hill_virus	Drosophila melanogaster	Drosophila	USA	USA: Athens, GA	2009	2332	Craigies Hill virus isolate GM08_CraigiesHill segment A hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969981	KP969981_Craigies_Hill_virus	KP969981_Craigies_Hill_virus	Drosophila melanogaster	Drosophila	France	France: Montpellier	2010	2407	Craigies Hill virus isolate MONMEL02_CraigiesHill segment A hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969982	KP969982_Craigies_Hill_virus	KP969982_Craigies_Hill_virus	Drosophila melanogaster	Drosophila	France	France: Montpellier	2010	2407	Craigies Hill virus isolate MONMEL05_CraigiesHill segment A hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969985	KP969985_Craigies_Hill_virus	KP969985_Craigies_Hill_virus	Drosophila melanogaster	Drosophila	Portugal	Portugal: Porto	2012	2407	Craigies Hill virus isolate PORMEL01_CraigiesHill segment A hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969987	KP969987_Craigies_Hill_virus	KP969987_Craigies_Hill_virus	Drosophila melanogaster	Drosophila	United Kingdom	United Kingdom: Scotland, South Queensferry	2009	2332	Craigies Hill virus isolate CM20_CraigiesHill segment A hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969988	KP969988_Craigies_Hill_virus	KP969988_Craigies_Hill_virus	Drosophila melanogaster	Drosophila	United Kingdom	United Kingdom: Scotland, South Queensferry	2009	2407	Craigies Hill virus isolate CM03_CraigiesHill segment A hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969989	KP969989_Craigies_Hill_virus	KP969989_Craigies_Hill_virus	Drosophila melanogaster	Drosophila	United Kingdom	United Kingdom: Scotland, South Queensferry	2009	2407	Craigies Hill virus isolate CM04_CraigiesHill segment A hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969990	KP969990_Craigies_Hill_virus	KP969990_Craigies_Hill_virus	Drosophila melanogaster	Drosophila	United Kingdom	United Kingdom: Scotland, South Queensferry	2009	2390	Craigies Hill virus isolate CM15_CraigiesHill segment A hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969992	KP969992_Craigies_Hill_virus	KP969992_Craigies_Hill_virus	Drosophila melanogaster	Drosophila	United Kingdom	United Kingdom: Scotland, South Queensferry	2009	2397	Craigies Hill virus isolate CM19_CraigiesHill segment A hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP714084	KP714084_Craigies_Hill_virus	KP714084_Craigies_Hill_virus	Insecta	Insecta	United Kingdom	United Kingdom	NA	2697	Craigies Hill virus segment RNA1 putative replicase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP455643	KP455643_Redspotted_grouper_nervous_necrosis_virus	KP455643_Redspotted_grouper_nervous_necrosis_virus	Lateolabrax japonicus	Lateolabrax	China	China	2014	3103	Sevenband grouper nervous necrosis virus strain SBN147 segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP263548	KP263548_Lunovirus	KP263548_Lunovirus	Lutra lutra	Lutra	Portugal	Portugal	2011	1706	Lunovirus strain 260l RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KF668184	KF668184_Redspotted_grouper_nervous_necrosis_virus	KF668184_Redspotted_grouper_nervous_necrosis_virus	Epinephelus	Epinephelus	China	China	2013	3024	Redspotted grouper nervous necrosis virus RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KJ632942	KJ632942_Mosinovirus	KJ632942_Mosinovirus	Culicidae	Culicidae	Cote d'Ivoire	Cote d'Ivoire	2004	2972	Mosinovirus strain C36-CI-2004 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KF510033	KF510033_Betegovirus_SF	KF510033_Betegovirus_SF	NA	NA	USA	USA	2010	4695	Betegovirus SF gp1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JQ943579	JQ943579_Le_Blanc_nodavirus	JQ943579_Le_Blanc_nodavirus	Caenorhabditis briggsae	Caenorhabditis	France	France	2008	3473	Le Blanc nodavirus strain JU1498 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JN189831	JN189831_Redspotted_grouper_nervous_necrosis_virus	JN189831_Redspotted_grouper_nervous_necrosis_virus	Sparus aurata	Sparus	Greece	Greece	2009	3060	Sparus aurata betanodavirus isolate 292.1.2.2009 segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JN189833	JN189833_Striped_jack_nervous_necrosis_virus	JN189833_Striped_jack_nervous_necrosis_virus	Dicentrarchus labrax	Dicentrarchus	Greece	Greece	2009	3060	Dicentrarchus labrax betanodavirus isolate 292.7.8.2009 segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JN189865	JN189865_Striped_jack_nervous_necrosis_virus	JN189865_Striped_jack_nervous_necrosis_virus	Dicentrarchus labrax	Dicentrarchus	Italy	Italy	2009	3103	Dicentrarchus labrax betanodavirus isolate 283.2009 RNA-dependent RNA polymerase and protein B2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JN189909	JN189909_Striped_jack_nervous_necrosis_virus	JN189909_Striped_jack_nervous_necrosis_virus	Dicentrarchus labrax	Dicentrarchus	Italy	Italy	2005	3104	Dicentrarchus labrax betanodavirus isolate 367.2.2005 RNA-dependent RNA polymerase and protein B2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HQ859895	HQ859895_Tiger_grouper_Nervous_Necrosis_Virus	HQ859895_Tiger_grouper_Nervous_Necrosis_Virus	Epinephelus fuscoguttatus	Epinephelus	Indonesia	Indonesia	2008	3024	Tiger grouper Nervous Necrosis Virus isolate TGNNV0708-Gondol-Indonesia-2 RNA dependent-RNA polymerase (RdRp) mRNA, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HQ859900	HQ859900_Golden_pompano_nervous_necrosis_virus	HQ859900_Golden_pompano_nervous_necrosis_virus	Trachinotus blochii	Trachinotus	Malaysia	Malaysia	2008	3024	Golden pompano nervous necrosis virus isolate GPNNV1108-P.Langkawi-Malaysia-1 RNA dependent-RNA polymerase (RdRp) mRNA, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HQ859908	HQ859908_Tiger_grouper_Nervous_Necrosis_Virus	HQ859908_Tiger_grouper_Nervous_Necrosis_Virus	Epinephelus fuscoguttatus	Epinephelus	Malaysia	Malaysia	2009	3024	Tiger grouper Nervous Necrosis Virus isolate TGNNV0109-P.Langkawi-Malaysia-1 RNA dependent-RNA polymerase (RdRp) mRNA, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HQ859911	HQ859911_Asian_seabass_Nervous_Necrosis_Virus	HQ859911_Asian_seabass_Nervous_Necrosis_Virus	Lates calcarifer	Lates	Malaysia	Malaysia	2009	3024	Asian seabass Nervous Necrosis Virus isolate SBNNV0709-KK-Malaysia-4 RNA dependent-RNA polymerase (RdRp) mRNA, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HQ859913	HQ859913_Tiger_grouper_Nervous_Necrosis_Virus	HQ859913_Tiger_grouper_Nervous_Necrosis_Virus	Epinephelus fuscoguttatus	Epinephelus	Malaysia	Malaysia	2009	3024	Tiger grouper Nervous Necrosis Virus isolate TGNNV0809-Tuaran-Malaysia-1 RNA dependent-RNA polymerase (RdRp) mRNA, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HM030972	HM030972_Santeuil_nodavirus	HM030972_Santeuil_nodavirus	Caenorhabditis briggsae	Caenorhabditis	France	France	2007	3628	Santeuil nodavirus isolate JU1264 segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HM228873	HM228873_Bat_guano_associated_nodavirus_GF-4n	HM228873_Bat_guano_associated_nodavirus_GF-4n	Chiroptera	Chiroptera	USA	USA	2009	2933	Bat guano associated nodavirus GF-4n putative RdRp gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GU976287	GU976287_Alphanodavirus_HB-2007_CHN	GU976287_Alphanodavirus_HB-2007/CHN	Helicoverpa zea	Helicoverpa	China	China	2007	2952	Alphanodavirus HB-2007/CHN RNA-dependent RNA polymerase (RdRp) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FJ803915	FJ803915_Sea_bass_Iberian_betanodavirus	FJ803915_Sea_bass_Iberian_betanodavirus	Dicentrarchus labrax	Dicentrarchus	Spain	Spain	2008	3089	Sea bass Iberian betanodavirus isolate SpDl_IAusc168808 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GQ402010	GQ402010_Redspotted_grouper_nervous_necrosis_virus	GQ402010_Redspotted_grouper_nervous_necrosis_virus	Lates calcarifer	Lates	Australia	Australia	2007	2998	Redspotted grouper nervous necrosis virus isolate LcNNV_09/07 segment RNA1 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GQ402012	GQ402012_Redspotted_grouper_nervous_necrosis_virus	GQ402012_Redspotted_grouper_nervous_necrosis_virus	Percalates novemaculeata	Percalates	Australia	Australia	2006	2998	Redspotted grouper nervous necrosis virus isolate MnNNV_12/06 segment RNA1 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FJ789783	FJ789783_Redspotted_grouper_nervous_necrosis_virus	FJ789783_Redspotted_grouper_nervous_necrosis_virus	Dicentrarchus labrax	Dicentrarchus	Tunisia	Tunisia	NA	3104	Redspotted grouper nervous necrosis virus segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FJ748760	FJ748760_Redspotted_grouper_nervous_necrosis_virus	FJ748760_Redspotted_grouper_nervous_necrosis_virus	Paralichthys olivaceus	Paralichthys	South Korea	South Korea	NA	3104	Japanese flounder nervous necrosis virus isolate JFNNV-WD segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AB373028	AB373028_Redspotted_grouper_nervous_necrosis_virus	AB373028_Redspotted_grouper_nervous_necrosis_virus	NA	NA	NA	NA	NA	3105	Sevenband grouper nervous necrosis virus genomic RNA, segment RNA1, complete sequence, strain: SG2001Nag	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AY962576	AY962576_Pieris_rapae_virus	AY962576_Pieris_rapae_virus	Pieris rapae	Pieris	China	China	NA	3149	Pieris rapae virus RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AY721616	AY721616_Redspotted_grouper_nervous_necrosis_virus	AY721616_Redspotted_grouper_nervous_necrosis_virus	Epinephelus lanceolatus	Epinephelus	China	China	NA	3103	Dragon grouper nervous necrosis virus RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AY369136	AY369136_Redspotted_grouper_nervous_necrosis_virus	AY369136_Redspotted_grouper_nervous_necrosis_virus	NA	NA	China	China	NA	3103	Redspotted grouper nervous necrosis virus segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AB083060	AB083060_Sclerophthora_macrospora_virus_A	AB083060_Sclerophthora_macrospora_virus_A	NA	NA	NA	NA	NA	2928	Sclerophthora macrospora virus A gene for putative RNA dependent RNA polymerase, hypothetical protein, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	Easynal_virus_F1383C255F1374	Easynal_virus_F1383C255F1374	Armigeres subalbatus	Armigeres	Cambodia	Cambodia:Kompong Thom	2019	NA	NA	C255	F1383	F1374	F1383_NODE_255_length_2513_cov_3.562246_1	F1383_NODE_255_length_2513_cov_3.562246	Armigeres subalbatus	correct, internally divergent	Armigeres subalbatus	_	cluster22
NA	Easynal_virus_F1383C255F1374	Easynal_virus_F1383C255F1374	Armigeres subalbatus	Armigeres	Cambodia	Cambodia:Kompong Thom	2019	NA	NA	C255	F1383	F1374	F1383_NODE_255_length_2513_cov_3.562246_1	F1383_NODE_255_length_2513_cov_3.562246	Armigeres subalbatus	correct, internally divergent	Armigeres subalbatus	_	cluster22
NA	Easynal_virus_F1383C255F1375	Easynal_virus_F1383C255F1375	Armigeres subalbatus	Armigeres	Cambodia	Cambodia:Kompong Thom	2019	NA	NA	C255	F1383	F1375	F1383_NODE_255_length_2513_cov_3.562246_1	F1383_NODE_255_length_2513_cov_3.562246	Armigeres subalbatus	correct, internally divergent	Armigeres subalbatus	_	cluster22
NA	Easynal_virus_F1383C255F1375	Easynal_virus_F1383C255F1375	Armigeres subalbatus	Armigeres	Cambodia	Cambodia:Kompong Thom	2019	NA	NA	C255	F1383	F1375	F1383_NODE_255_length_2513_cov_3.562246_1	F1383_NODE_255_length_2513_cov_3.562246	Armigeres subalbatus	correct, internally divergent	Armigeres subalbatus	_	cluster22
NA	Easynal_virus_F1383C255F1380	Easynal_virus_F1383C255F1380	Armigeres subalbatus	Armigeres	Cambodia	Cambodia:Kompong Thom	2019	NA	NA	C255	F1383	F1380	F1383_NODE_255_length_2513_cov_3.562246_1	F1383_NODE_255_length_2513_cov_3.562246	Armigeres subalbatus	correct, internally divergent	Armigeres subalbatus	_	cluster22
