nt_accession	nt_seq_ID	tip_labels	host_taxon	host_genus	Country	Location	Year	nt_slen	nt_title	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	orf_id	contig_id	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment	cluster_on_SKA_plot
MZ079665	MZ079665_Middle_Point_orbivirus	MZ079665_Middle_Point_orbivirus	Bos taurus	Bos	Australia	Australia: Beatrice Hill, NT	2004	3994	Middle Point orbivirus isolate MPOV-V6306 NT VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ079675	MZ079675_Middle_Point_orbivirus	MZ079675_Middle_Point_orbivirus	Bos taurus	Bos	Australia	Australia: Beatrice Hill, NT	2005	3987	Middle Point orbivirus isolate MPOV-V6570 NT VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ079685	MZ079685_Middle_Point_orbivirus	MZ079685_Middle_Point_orbivirus	Bos taurus	Bos	Australia	Australia: Beatrice Hill, NT	2005	3997	Middle Point orbivirus isolate MPOV-V6576 NT VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ079695	MZ079695_Middle_Point_orbivirus	MZ079695_Middle_Point_orbivirus	Bos taurus	Bos	Australia	Australia: Beatrice Hill, NT	2006	4118	Middle Point orbivirus isolate MPOV-V6888 NT VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ079705	MZ079705_Middle_Point_orbivirus	MZ079705_Middle_Point_orbivirus	Bos taurus	Bos	Australia	Australia: Beatrice Hill, NT	2008	4004	Middle Point orbivirus isolate MPOV-V7156 NT VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ079715	MZ079715_Middle_Point_orbivirus	MZ079715_Middle_Point_orbivirus	Bos taurus	Bos	Australia	Australia: Beatrice Hill, NT	2008	3992	Middle Point orbivirus isolate MPOV-V7452 NT VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ079725	MZ079725_Middle_Point_orbivirus	MZ079725_Middle_Point_orbivirus	Bos taurus	Bos	Australia	Australia: Beatrice Hill, NT	2009	3998	Middle Point orbivirus isolate MPOV-V7765 NT VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ079735	MZ079735_Middle_Point_orbivirus	MZ079735_Middle_Point_orbivirus	Bos taurus	Bos	Australia	Australia: Beatrice Hill, NT	2009	3929	Middle Point orbivirus isolate MPOV-V7783 NT VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ079745	MZ079745_Middle_Point_orbivirus	MZ079745_Middle_Point_orbivirus	Bos taurus	Bos	Australia	Australia: Beatrice Hill, NT	2010	3989	Middle Point orbivirus isolate MPOV-V8221 NT VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ079755	MZ079755_Middle_Point_orbivirus	MZ079755_Middle_Point_orbivirus	Bos taurus	Bos	Australia	Australia: Beatrice Hill, NT	2011	4039	Middle Point orbivirus isolate MPOV-V8538 NT VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ079765	MZ079765_Middle_Point_orbivirus	MZ079765_Middle_Point_orbivirus	Bos taurus	Bos	Australia	Australia: Beatrice Hill, NT	2011	3648	Middle Point orbivirus isolate MPOV-V8550 NT VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ079775	MZ079775_Middle_Point_orbivirus	MZ079775_Middle_Point_orbivirus	Bos taurus	Bos	Australia	Australia: Beatrice Hill, NT	2012	3961	Middle Point orbivirus isolate MPOV-V8804 NT VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ079785	MZ079785_Middle_Point_orbivirus	MZ079785_Middle_Point_orbivirus	Bos taurus	Bos	Australia	Australia: Beatrice Hill, NT	2012	4080	Middle Point orbivirus isolate MPOV-V8814 NT VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ079795	MZ079795_Middle_Point_orbivirus	MZ079795_Middle_Point_orbivirus	Bos taurus	Bos	Australia	Australia: Beatrice Hill, NT	2013	4011	Middle Point orbivirus isolate MPOV-V8966 NT VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ079805	MZ079805_Middle_Point_orbivirus	MZ079805_Middle_Point_orbivirus	Bos taurus	Bos	Australia	Australia: Beatrice Hill, NT	2014	3940	Middle Point orbivirus isolate MPOV-V9181 NT VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ079815	MZ079815_Middle_Point_orbivirus	MZ079815_Middle_Point_orbivirus	Bos taurus	Bos	Australia	Australia: Beatrice Hill, NT	2016	4026	Middle Point orbivirus isolate MPOV-V9435 NT VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ079825	MZ079825_Middle_Point_orbivirus	MZ079825_Middle_Point_orbivirus	Bos taurus	Bos	Australia	Australia: Beatrice Hill, NT	2016	4060	Middle Point orbivirus isolate MPOV-V9550 NT VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ079835	MZ079835_Middle_Point_orbivirus	MZ079835_Middle_Point_orbivirus	Bos taurus	Bos	Australia	Australia: Beatrice Hill, NT	2017	3891	Middle Point orbivirus isolate MPOV-V9619 NT VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ079845	MZ079845_Middle_Point_orbivirus	MZ079845_Middle_Point_orbivirus	Bos taurus	Bos	Australia	Australia: Beatrice Hill, NT	2018	3869	Middle Point orbivirus isolate MPOV-10088 NT VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC585872	LC585872_Yunnan_orbivirus	LC585872_Yunnan_orbivirus	Bos taurus	Bos	Japan	Japan:Okinawa, Ishigaki island	2018	3993	Yunnan orbivirus ON-4/P/18 genomic RNA, segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ484733	MZ484733_Diaphorina_citri_cimodo-like_virus	MZ484733_Diaphorina_citri_cimodo-like_virus	Diaphorina citri	Diaphorina	USA	USA: Florida	2020	4084	MAG: Diaphorina citri cimodo-like virus segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW815106	MW815106_Mudumu_virus	MW815106_Mudumu_virus	Culicoides	Culicoides	Namibia	Namibia	2018	3976	Mudumu virus isolate CP67-NA-2018 segment 1 RNA-dependent RNA polymerase (VP1) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW809629	MW809629_Palyam_virus	MW809629_Palyam_virus	Culicoides	Culicoides	Namibia	Namibia	2018	3899	Palyam virus isolate CP279-NA-2018 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW809639	MW809639_Corriparta_virus	MW809639_Corriparta_virus	Culex	Culex	Namibia	Namibia	2018	3912	Corriparta virus isolate MP416-NA-2018 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW798171	MW798171_Amate_virus	MW798171_Amate_virus	Trichobius	Trichobius	Mexico	Mexico	2018	3885	Amate virus isolate JAL01 VP1 mRNA, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW798172	MW798172_Amate_virus	MW798172_Amate_virus	Trichobius yunkeri	Trichobius	Mexico	Mexico	2018	3885	Amate virus isolate JAL08 VP1 mRNA, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW199265	MW199265_Reoviridae_sp_	MW199265_Reoviridae_sp.	Nycteribiidae	Nycteribiidae	China	China: Yunnan	NA	4215	Reoviridae sp. isolate L6p RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW452306	MW452306_Hubei_reo-like_virus_12	MW452306_Hubei_reo-like_virus_12	Culicidae	Culicidae	China	China	2018	4426	Hubei reo-like virus 12 strain LY159 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW424401	MW424401_Yunnan_orbivirus	MW424401_Yunnan_orbivirus	Odocoileus virginianus	Odocoileus	USA	USA	2019	3948	Yunnan orbivirus strain OV1288 RNA-dependent RNA polymerase (VP1) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW434750	MW434750_Elemess_virus	MW434750_Elemess_virus	Culex erythrothorax	Culex	USA	USA: Alameda County, California	2017	3711	MAG: Elemess virus isolate CMS001_020_ALCO RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW434751	MW434751_Elemess_virus	MW434751_Elemess_virus	Culex erythrothorax	Culex	USA	USA: Alameda County, California	2017	3713	MAG: Elemess virus isolate CMS001_001_ALCO RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW434752	MW434752_Elemess_virus	MW434752_Elemess_virus	Culex erythrothorax	Culex	USA	USA: Alameda County, California	2017	3696	MAG: Elemess virus isolate CMS001_035_ALCO RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW434753	MW434753_Elemess_virus	MW434753_Elemess_virus	Culex erythrothorax	Culex	USA	USA: Alameda County, California	2017	3696	MAG: Elemess virus isolate CMS001_049_ALCO RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW434754	MW434754_Lasigmu_virus	MW434754_Lasigmu_virus	Ochlerotatus dorsalis	Ochlerotatus	USA	USA: Alameda County, California	2017	4019	MAG: Lasigmu virus isolate CMS001_012_ALCO genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT792643	MT792643_French_Guiana_reovirus	MT792643_French_Guiana_reovirus	Glyphorynchus spirurus	Glyphorynchus	French Guiana	French Guiana	2016	4207	French Guiana reovirus isolate Fragment1 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT721841	MT721841_Shenzhen_reo-like_virus_2	MT721841_Shenzhen_reo-like_virus_2	Tyrophagus putrescentiae	Tyrophagus	China	China	2018	4138	Shenzhen reo-like virus 2 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT757475	MT757475_Skokie_reo-like_virus	MT757475_Skokie_reo-like_virus	Dermatophagoides farinae	Dermatophagoides	China	China	2010	3143	Skokie reo-like virus strain CHNdf-1 hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT747991	MT747991_Skokie_reo-like_virus	MT747991_Skokie_reo-like_virus	Dermatophagoides farinae	Dermatophagoides	USA	USA	2018	3863	Skokie reo-like virus strain USAdf-1 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN428629	MN428629_Peruvian_horse_sickness_virus	MN428629_Peruvian_horse_sickness_virus	Equus caballus	Equus	Brazil	Brazil	2018	3954	Peruvian horse sickness virus strain UN9219/BeAn854747 segment 1 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT317160	MT317160_Rice_ragged_stunt_virus	MT317160_Rice_ragged_stunt_virus	Oryza sativa	Oryza	China	China: Zhejiang, Hangzhou, Fuyang	2017	3822	Rice ragged stunt virus isolate FYBPH-5 segment 4, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC533329	LC533329_Yonaguni_orbivirus	LC533329_Yonaguni_orbivirus	Bos taurus	Bos	Japan	Japan:Okinawa, Yonaguni island	2015	3982	Yonaguni orbivirus ON-7/E/15 genomic RNA, segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN764140	MN764140_Thrips_tabaci_associated_reovirus_1	MN764140_Thrips_tabaci_associated_reovirus_1	Thrips tabaci	Thrips	Italy	Italy	2018	4450	Thrips tabaci associated reovirus 1 isolate THR-E_DN18567 segment RNA1 putative RNA dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN764141	MN764141_Thrips_tabaci_associated_reovirus_1	MN764141_Thrips_tabaci_associated_reovirus_1	Thrips tabaci	Thrips	Italy	Italy	2018	4049	Thrips tabaci associated reovirus 1 isolate THR-E_DN18567 segment RNA2 replicase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT822189	MT822189_Serbia_reo-like_virus_1	MT822189_Serbia_reo-like_virus_1	Culex pipiens	Culex	Serbia	Serbia	2016	4018	Serbia reo-like virus 1 isolate 61323 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT822190	MT822190_Serbia_reo-like_virus_2	MT822190_Serbia_reo-like_virus_2	Cimex lectularius	Cimex	Serbia	Serbia	2016	3922	Serbia reo-like virus 2 isolate 154147 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN938833	MN938833_Cypovirus_1	MN938833_Cypovirus_1	Lymantria dispar	Lymantria	Russia	Russia	2019	3815	Lymantria dispar cypovirus 1 isolate LdCPV1 segment 3, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN938843	MN938843_Hubei_lepidoptera_virus_3	MN938843_Hubei_lepidoptera_virus_3	Lymantria dispar	Lymantria	Russia	Russia	2019	3697	Hubei lepidoptera virus 3 isolate LdCPV3 segment 3 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN711787	MN711787_Erinnyis_ello_cypovirus_2	MN711787_Erinnyis_ello_cypovirus_2	Erinnyis ello	Erinnyis	Brazil	Brazil	1995	3863	Erinnyis ello cypovirus 2 isolate Brazil-Para-Belem segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN873603	MN873603_Letea_virus	MN873603_Letea_virus	Natrix natrix	Natrix	Romania	Romania: Danube Delta	NA	4010	Letea virus strain NN14LEA16 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN873613	MN873613_Letea_virus	MN873613_Letea_virus	Natrix natrix	Natrix	Romania	Romania: Danube Delta	NA	4010	Letea virus strain NN16DUV16 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN873623	MN873623_Letea_virus	MN873623_Letea_virus	Natrix natrix	Natrix	Romania	Romania: Danube Delta	NA	4010	Letea virus strain NN23LRO17 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN873643	MN873643_Letea_virus	MN873643_Letea_virus	Natrix natrix	Natrix	Romania	Romania: Danube Delta	NA	4010	Letea virus strain NN26SUL16 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN873653	MN873653_Letea_virus	MN873653_Letea_virus	Natrix natrix	Natrix	Romania	Romania: Danube Delta	NA	4010	Letea virus strain NN27SUL16 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN873663	MN873663_Letea_virus	MN873663_Letea_virus	Natrix natrix	Natrix	Romania	Romania: Danube Delta	NA	4010	Letea virus strain NN28SUL16 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN873673	MN873673_Letea_virus	MN873673_Letea_virus	Natrix natrix	Natrix	Romania	Romania: Danube Delta	NA	4010	Letea virus strain NN36DUV16 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN873683	MN873683_Letea_virus	MN873683_Letea_virus	Natrix natrix	Natrix	Romania	Romania: Danube Delta	NA	4010	Letea virus strain NN04LRO16 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN087481	MN087481_Psammotettix_alienus_reovirus	MN087481_Psammotettix_alienus_reovirus	Psammotettix alienus	Psammotettix	China	China	2016	4403	Psammotettix alienus reovirus strain Hancheng segment S1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN982395	MN982395_Scaphoideus_titanus_reo-like_virus_1	MN982395_Scaphoideus_titanus_reo-like_virus_1	Scaphoideus titanus	Scaphoideus	USA	USA	2018	4957	Scaphoideus titanus reo-like virus 1 isolate St_USA segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT129754	MT129754_Hubei_reo-like_virus_14	MT129754_Hubei_reo-like_virus_14	Calliphora augur	Calliphora	Australia	Australia	2016	4033	Hubei reo-like virus 14 strain GUNCaA_DN61780-10 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT129755	MT129755_Hubei_reo-like_virus_14	MT129755_Hubei_reo-like_virus_14	Calliphora augur	Calliphora	Australia	Australia	2017	4061	Hubei reo-like virus 14 strain GudgCaA_DN114673-2 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT129758	MT129758_Bobbyc_reo-like_virus	MT129758_Bobbyc_reo-like_virus	Chrysomya varipes	Chrysomya	Australia	Australia	2016	4133	Bobbyc reo-like virus strain GUNChV_DN43497-27 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC496849	LC496849_Aedes_pseudoscutellaris_reovirus	LC496849_Aedes_pseudoscutellaris_reovirus	Aedes aegypti	Aedes	Ghana	Ghana: Accra	2015	3752	Aedes pseudoscutellaris reovirus 15AC18 RNA, segment 2, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC516705	LC516705_Biston_robustus_cypovirus	LC516705_Biston_robustus_cypovirus	Biston robustus	Biston	Japan	Japan:Tokyo, Toshima Island	2016	3715	Biston robustus cypovirus Toshima-1 genomic RNA, segment 3, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN661066	MN661066_Atrato_Reo-like_virus	MN661066_Atrato_Reo-like_virus	Psorophora albipes	Psorophora	Colombia	Colombia	2016	4240	Atrato Reo-like virus strain Psal 1733-6 segment 1 genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN661070	MN661070_Atrato_Reo-like_virus	MN661070_Atrato_Reo-like_virus	Psorophora albipes	Psorophora	Colombia	Colombia	2016	4266	Atrato Reo-like virus strain Psal1761-8 segment 1 genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF152988	MF152988_Yunnan_orbivirus	MF152988_Yunnan_orbivirus	Mansonia uniformis	Mansonia	Indonesia	Indonesia	1981	4535	Yunnan orbivirus strain JKT-10087 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK100579	MK100579_Stretch_Lagoon_orbivirus	MK100579_Stretch_Lagoon_orbivirus	Ochlerotatus triseriatus	Ochlerotatus	USA	USA	2018	3297	Stretch Lagoon orbivirus isolate SLOV-IA08 VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK100587	MK100587_Umatilla_virus	MK100587_Umatilla_virus	Ochlerotatus trivittatus	Ochlerotatus	USA	USA	2008	3933	Umatilla virus isolate UMAV-IA08 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK440622	MK440622_Valmbacken_virus	MK440622_Valmbacken_virus	Culex	Culex	Sweden	Sweden	2011	4315	Valmbacken virus isolate OTU5 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN167493	MN167493_Hudson_virus	MN167493_Hudson_virus	Pygiopsylla	Pygiopsylla	Australia	Australia	2017	4139	Hudson virus RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK250956	MK250956_Bluetongue_virus	MK250956_Bluetongue_virus	Capra hircus	Capra	China	China: Shangri-La Yunnan	2017	3944	Bluetongue virus 21 isolate YN/2017 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK426667	MK426667_Umatilla_virus	MK426667_Umatilla_virus	Culex quinquefasciatus	Culex	Australia	Australia	2015	3910	Umatilla virus isolate M4941_15 segment 1 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH782454	MH782454_Palyam_virus	MH782454_Palyam_virus	Culicoides	Culicoides	Nigeria	Nigeria	1987	3930	Palyam virus strain Ib Ar 22388 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH782457	MH782457_Palyam_virus	MH782457_Palyam_virus	Culicoides brevitarsis	Culicoides	Australia	Australia	1987	3930	Palyam virus strain B8112 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH782458	MH782458_Palyam_virus	MH782458_Palyam_virus	Culex vishnui	Culex	India	India	NA	3930	Palyam virus strain GG15534 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH782459	MH782459_Palyam_virus	MH782459_Palyam_virus	Culicoides	Culicoides	Australia	Australia	1989	3930	Palyam virus strain CSIRO 82 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH782460	MH782460_Palyam_virus	MH782460_Palyam_virus	Culex vishnui	Culex	India	India	1992	3930	Palyam virus strain DVTD VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH782462	MH782462_Palyam_virus	MH782462_Palyam_virus	Culex pseudovishnui	Culex	India	India	1989	3930	Palyam virus strain 68886 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH782463	MH782463_Palyam_virus	MH782463_Palyam_virus	Bos taurus	Bos	South Africa	South Africa	1990	3930	Palyam virus strain O/4518 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH782464	MH782464_Palyam_virus	MH782464_Palyam_virus	NA	NA	Zimbabwe	Zimbabwe	1986	3930	Palyam virus strain VRL1726/76 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH782465	MH782465_Palyam_virus	MH782465_Palyam_virus	Bos taurus	Bos	Zimbabwe	Zimbabwe	1980	3930	Palyam virus strain VRL1070/78 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH782466	MH782466_Palyam_virus	MH782466_Palyam_virus	NA	NA	Zimbabwe	Zimbabwe	1973	3930	Palyam virus strain VRL792/73 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH782467	MH782467_Palyam_virus	MH782467_Palyam_virus	NA	NA	Zimbabwe	Zimbabwe	1978	3930	Palyam virus strain 2582/78 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH782468	MH782468_Palyam_virus	MH782468_Palyam_virus	NA	NA	Zimbabwe	Zimbabwe	1990	3930	Palyam virus strain 2389/76 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH782469	MH782469_Palyam_virus	MH782469_Palyam_virus	NA	NA	Zimbabwe	Zimbabwe	1990	3930	Palyam virus strain 1828/82 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH782470	MH782470_Palyam_virus	MH782470_Palyam_virus	NA	NA	Zimbabwe	Zimbabwe	1986	3930	Palyam virus strain 1832/79 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH782471	MH782471_Palyam_virus	MH782471_Palyam_virus	NA	NA	Zimbabwe	Zimbabwe	1989	3930	Palyam virus strain 2038/76 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH782472	MH782472_Palyam_virus	MH782472_Palyam_virus	NA	NA	Zimbabwe	Zimbabwe	1990	3930	Palyam virus strain 1856/76 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK903619	MK903619_CHeRI_orbivirus_1	MK903619_CHeRI_orbivirus_1	Odocoileus virginianus	Odocoileus	USA	USA	2017	3936	CHeRI orbivirus 1 isolate OV682 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH090056	MH090056_Palyam_virus	MH090056_Palyam_virus	Bos grunniens	Bos	China	China	2016	3903	Chuzan virus strain CHN-GS-16 segment 1 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH090057	MH090057_Palyam_virus	MH090057_Palyam_virus	Bos grunniens	Bos	China	China	2016	3903	Chuzan virus strain CHN-GS-26 segment 1 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH090058	MH090058_Palyam_virus	MH090058_Palyam_virus	Bos grunniens	Bos	China	China	2017	3903	Chuzan virus strain CHN-GS-70 segment 1 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK359215	MK359215_Chobar_Gorge_virus	MK359215_Chobar_Gorge_virus	Rousettus aegyptiacus	Rousettus	Uganda	Uganda	2013	3855	Bukakata virus strain UGA432 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK359225	MK359225_Chobar_Gorge_virus	MK359225_Chobar_Gorge_virus	Nycteris	Nycteris	Guinea	Guinea	1978	3855	Fomede virus strain DakAnK 654 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK359235	MK359235_Ife_virus	MK359235_Ife_virus	Eidolon helvum	Eidolon	Nigeria	Nigeria	1971	3900	Ife virus strain IbAn 57245 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK359245	MK359245_Japanaut_virus	MK359245_Japanaut_virus	Culicidae	Culicidae	Papua New Guinea	Papua New Guinea	1965	3924	Japanaut virus strain MK 6357 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK521915	MK521915_Tasmanian_devil-associated_rotavirus_1	MK521915_Tasmanian_devil-associated_rotavirus_1	Sarcophilus harrisii	Sarcophilus	Australia	Australia: Buckby's Road, Tasmania	2017	3481	MAG: Tasmanian devil-associated rotavirus 1 isolate Buckbys Road/Tasmania/Sarcophilus_harrisii/2017/DN118857 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH614300	MH614300_Elf_Loch_virus	MH614300_Elf_Loch_virus	Bombus sp.	Bombus	United Kingdom	United Kingdom: Scotland	2011	2996	Elf Loch virus putative RNA-dependent RNA-polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK100569	MK100569_Skunk_River_virus	MK100569_Skunk_River_virus	Ochlerotatus trivittatus	Ochlerotatus	USA	USA	2007	4064	Skunk River virus isolate SkRV-IA07 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KY659435	KY659435_Changuinola_virus	KY659435_Changuinola_virus	Culicidae	Culicidae	Panama	Panama	1967	3962	Changuinola virus strain D 50 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KY659455	KY659455_Changuinola_virus	KY659455_Changuinola_virus	Diptera	Diptera	Panama	Panama	1976	3949	Changuinola virus strain GML902974 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH144552	MH144552_Orbivirus_sp_	MH144552_Orbivirus_sp.	Taphozous melanopogon	Taphozous	China	China	2015	3179	Orbivirus sp. isolate BSF RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
