nt_accession	nt_seq_ID	tip_labels	host_taxon	host_genus	Country	Location	Year	nt_slen	nt_title	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	orf_id	contig_id	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment	cluster_on_SKA_plot
MN830237	MN830237_Uumaja_virus	MN830237_Uumaja_virus	Ixodes uriae	Ixodes	Sweden	Sweden	2017	3129	Uumaja virus isolate OTU7.IU19 PB1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT129718	MT129718_Splett_orthomyxo-like_virus	MT129718_Splett_orthomyxo-like_virus	Calliphora augur	Calliphora	Australia	Australia	2017	2427	Splett orthomyxo-like virus strain GudgCaA_DN48263-1 PB1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT129719	MT129719_Splett_orthomyxo-like_virus	MT129719_Splett_orthomyxo-like_virus	Calliphora augur	Calliphora	Australia	Australia	2016	2428	Splett orthomyxo-like virus strain GUNCaA_DN56283-7 PB1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN513372	MN513372_Culex_orthomyxo-like_virus	MN513372_Culex_orthomyxo-like_virus	Culex torrentium	Culex	Sweden	Sweden	2017	2517	Culex orthomyxo-like virus strain SW2 polymerase PB1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK440637	MK440637_Wuhan_Mosquito_Virus_4	MK440637_Wuhan_Mosquito_Virus_4	Culex	Culex	Sweden	Sweden	2011	2445	Wuhan Mosquito Virus 4 isolate OTU40 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK440648	MK440648_Wuhan_Mosquito_Virus_6	MK440648_Wuhan_Mosquito_Virus_6	Culex	Culex	Sweden	Sweden	2006	2440	Wuhan Mosquito Virus 6 isolate OTU61 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN053836	MN053836_Guadeloupe_mosquito_quaranja-like_virus_3	MN053836_Guadeloupe_mosquito_quaranja-like_virus_3	Aedes sp.	Aedes	Guadeloupe	Guadeloupe	2017	2440	Guadeloupe mosquito quaranja-like virus 3 PB1 (PB1) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN053837	MN053837_Guadeloupe_mosquito_quaranja-like_virus_2	MN053837_Guadeloupe_mosquito_quaranja-like_virus_2	Aedes sp.	Aedes	Guadeloupe	Guadeloupe	2017	1566	Guadeloupe mosquito quaranja-like virus 2 PB1 (PB1) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN053838	MN053838_Guadeloupe_mosquito_quaranja-like_virus_1	MN053838_Guadeloupe_mosquito_quaranja-like_virus_1	Aedes aegypti	Aedes	Guadeloupe	Guadeloupe	2016	2161	Guadeloupe mosquito quaranja-like virus 1 PB1 (PB1) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN167480	MN167480_Lestrade_virus	MN167480_Lestrade_virus	Pygiopsylla	Pygiopsylla	Australia	Australia	2017	2480	Lestrade virus PB1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK026596	MK026596_Old_quarry_swamp_virus	MK026596_Old_quarry_swamp_virus	Ixodes holocyclus	Ixodes	Australia	Australia	2017	2451	Old quarry swamp virus segment 2 PB1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MG972988	MG972988_Photinus_pyralis_orthomyxo-like_virus_1	MG972988_Photinus_pyralis_orthomyxo-like_virus_1	Photinus pyralis	Photinus	USA	USA	2016	2510	Photinus pyralis orthomyxo-like virus 1 PB1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MG972993	MG972993_Photinus_pyralis_orthomyxo-like_virus_2	MG972993_Photinus_pyralis_orthomyxo-like_virus_2	Photinus pyralis	Photinus	USA	USA	2016	2495	Photinus pyralis orthomyxo-like virus 2 PB1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF176249	MF176249_Wuhan_Mosquito_Virus_6	MF176249_Wuhan_Mosquito_Virus_6	Culex globocoxitus	Culex	Australia	Australia: Point Douro	2015	2428	Wuhan Mosquito Virus 6 strain mos172gb65361 segment 2, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF176271	MF176271_Wuhan_Mosquito_Virus_6	MF176271_Wuhan_Mosquito_Virus_6	Culex australicus	Culex	Australia	Australia: Point Douro	2015	2428	Wuhan Mosquito Virus 6 strain mos172X49967 segment 2, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF176320	MF176320_Wuhan_Mosquito_Virus_6	MF176320_Wuhan_Mosquito_Virus_6	Culex australicus	Culex	Australia	Australia: Siesta Park	2015	2428	Wuhan Mosquito Virus 6 strain mos191X19029 segment 2, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF176325	MF176325_Aedes_alboannulatus_orthomyxo-like_virus	MF176325_Aedes_alboannulatus_orthomyxo-like_virus	Aedes alboannulatus	Aedes	Australia	Australia: South Guildford	2015	2424	Aedes alboannulatus orthomyxo-like virus strain mosWSAb70818 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF176360	MF176360_Wuhan_Mosquito_Virus_6	MF176360_Wuhan_Mosquito_Virus_6	Culex globocoxitus	Culex	Australia	Australia: South Guildford	2015	2428	Wuhan Mosquito Virus 6 strain mosWSgb78233 segment 2, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX898491	KX898491_Whidbey_virus	KX898491_Whidbey_virus	Ochlerotatus dorsalis	Ochlerotatus	USA	USA	2016	2524	Whidbey virus strain UW1 PB1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883844	KX883844_Beihai_orthomyxo-like_virus_1	KX883844_Beihai_orthomyxo-like_virus_1	Oniscidea	Oniscidea	China	China	2014	2432	Beihai orthomyxo-like virus 1 strain BHTSS17872 segment 2 polymerase PB1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883858	KX883858_Hubei_earwig_virus_1	KX883858_Hubei_earwig_virus_1	Dermaptera	Dermaptera	China	China	2013	2439	Hubei earwig virus 1 strain GCM19162 segment 2 polymerase PB1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883882	KX883882_Hubei_earwig_virus_1	KX883882_Hubei_earwig_virus_1	Myriapoda	Myriapoda	China	China	2013	2332	Hubei earwig virus 1 strain WGML148351 polymerase PB1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM817615	KM817615_Jingshan_Fly_Virus_1	KM817615_Jingshan_Fly_Virus_1	Atherigona orientalis	Atherigona	China	China	2013	2426	Jingshan Fly Virus 1 strain SYY1-7 PB1 (PB1) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM817617	KM817617_Sanxia_Water_Strider_Virus_3	KM817617_Sanxia_Water_Strider_Virus_3	Gerridae	Gerridae	China	China	2013	2411	Sanxia Water Strider Virus 3 strain SXSSP01 PB1 (PB1) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM817619	KM817619_Shuangao_Insect_Virus_4	KM817619_Shuangao_Insect_Virus_4	Diptera	Diptera	China	China	2013	2457	Shuangao Insect Virus 4 strain QSA07-1 PB1 (PB1) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM817620	KM817620_Wuhan_Louse_Fly_Virus_3	KM817620_Wuhan_Louse_Fly_Virus_3	Hippoboscoidea	Hippoboscoidea	China	China	2013	2437	Wuhan Louse Fly Virus 3 strain BFJSC-1 PB1 (PB1) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM817621	KM817621_Wuhan_Louse_Fly_Virus_4	KM817621_Wuhan_Louse_Fly_Virus_4	Hippoboscoidea	Hippoboscoidea	China	China	2013	2487	Wuhan Louse Fly Virus 4 strain BFJSC-4 PB1 (PB1) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM817622	KM817622_Wuhan_Mosquito_Virus_3	KM817622_Wuhan_Mosquito_Virus_3	Culex tritaeniorhynchus	Culex	China	China	2013	2459	Wuhan Mosquito Virus 3 strain XZ2-7 PB1 (PB1) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM817623	KM817623_Wuhan_Mosquito_Virus_4	KM817623_Wuhan_Mosquito_Virus_4	Culex tritaeniorhynchus	Culex	China	China	2013	2496	Wuhan Mosquito Virus 4 strain XC3-4 PB1 (PB1) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM817624	KM817624_Wuhan_Mosquito_Virus_5	KM817624_Wuhan_Mosquito_Virus_5	Culex tritaeniorhynchus	Culex	China	China	2013	2497	Wuhan Mosquito Virus 5 strain XC1-7 PB1 (PB1) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM817625	KM817625_Wuhan_Mosquito_Virus_6	KM817625_Wuhan_Mosquito_Virus_6	Culex quinquefasciatus	Culex	China	China	2013	2433	Wuhan Mosquito Virus 6 strain QN3-6 PB1 (PB1) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM817626	KM817626_Wuhan_Mosquito_Virus_7	KM817626_Wuhan_Mosquito_Virus_7	Anopheles sinensis	Anopheles	China	China	2013	2396	Wuhan Mosquito Virus 7 strain XC1-5 PB1 (PB1) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM817627	KM817627_Wuhan_Mothfly_Virus	KM817627_Wuhan_Mothfly_Virus	Psychoda alternata	Psychoda	China	China	2013	2146	Wuhan Mothfly Virus strain WHDL03 PB1 (PB1) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	Spoisillett_virus_F1019C753F1019	Spoisillett_virus_F1019C753F1019	Armigeres subalbatus	Armigeres	Cambodia	Cambodia:Battambang & Pailin	2019	NA	NA	C753	F1019	F1019	F1019_NODE_753_length_2446_cov_43.823923_1	F1019_NODE_753_length_2446_cov_43.823923	Armigeres subalbatus	correct, internally divergent	Armigeres subalbatus	_	cluster22
NA	Guadeloupe_mosquito_quaranja_like_virus_1_F1058C389F1058	Guadeloupe_mosquito_quaranja_like_virus_1_F1058C389F1058	Aedes aegypti	Aedes	Cambodia	Cambodia:Sihanuokville	2019	NA	NA	C389	F1058	F1058	F1058_NODE_389_length_2500_cov_57.082209_1	F1058_NODE_389_length_2500_cov_57.082209	Aedes aegypti	correct	Aedes aegypti	_	cluster26
NA	Guadeloupe_mosquito_quaranja_like_virus_1_F1058C389F1059	Guadeloupe_mosquito_quaranja_like_virus_1_F1058C389F1059	Aedes aegypti	Aedes	Cambodia	Cambodia:Sihanuokville	2019	NA	NA	C389	F1058	F1059	F1058_NODE_389_length_2500_cov_57.082209_1	F1058_NODE_389_length_2500_cov_57.082209	Aedes aegypti	correct	Aedes aegypti	_	cluster26
NA	Guadeloupe_mosquito_quaranja_like_virus_1_F1058C389F1062	Guadeloupe_mosquito_quaranja_like_virus_1_F1058C389F1062	Aedes aegypti	Aedes	Cambodia	Cambodia:Sihanuokville	2019	NA	NA	C389	F1058	F1062	F1058_NODE_389_length_2500_cov_57.082209_1	F1058_NODE_389_length_2500_cov_57.082209	Aedes aegypti	correct	Aedes aegypti	_	cluster26
NA	Guadeloupe_mosquito_quaranja_like_virus_1_F1058C389F1065	Guadeloupe_mosquito_quaranja_like_virus_1_F1058C389F1065	Aedes aegypti	Aedes	Cambodia	Cambodia:Sihanuokville	2019	NA	NA	C389	F1058	F1065	F1058_NODE_389_length_2500_cov_57.082209_1	F1058_NODE_389_length_2500_cov_57.082209	Aedes aegypti	correct	Aedes aegypti	_	cluster26
NA	Guadeloupe_mosquito_quaranja_like_virus_1_F1058C389F1067	Guadeloupe_mosquito_quaranja_like_virus_1_F1058C389F1067	Aedes aegypti	Aedes	Cambodia	Cambodia:Sihanuokville	2019	NA	NA	C389	F1058	F1067	F1058_NODE_389_length_2500_cov_57.082209_1	F1058_NODE_389_length_2500_cov_57.082209	Aedes aegypti	correct	Aedes aegypti	_	cluster26
NA	Guadeloupe_mosquito_quaranja_like_virus_1_F1058C389F1068	Guadeloupe_mosquito_quaranja_like_virus_1_F1058C389F1068	Aedes aegypti	Aedes	Cambodia	Cambodia:Sihanuokville	2019	NA	NA	C389	F1058	F1068	F1058_NODE_389_length_2500_cov_57.082209_1	F1058_NODE_389_length_2500_cov_57.082209	Aedes aegypti	correct	Aedes aegypti	_	cluster26
NA	Usinis_virus_F1083C108F1083	Usinis_virus_F1083C108F1083	Aedes albopictus	Aedes	Cambodia	Cambodia:Sihanuokville	2019	NA	NA	C108	F1083	F1083	F1083_NODE_108_length_2488_cov_200.391286_1	F1083_NODE_108_length_2488_cov_200.391286	Aedes albopictus	correct	Aedes albopictus	_	cluster28
NA	Usinis_virus_F1083C108F1515	Usinis_virus_F1083C108F1515	Aedes albopictus	Aedes	Cambodia	Cambodia:Preah Vihear	2019	NA	NA	C108	F1083	F1515	F1083_NODE_108_length_2488_cov_200.391286_1	F1083_NODE_108_length_2488_cov_200.391286	Aedes albopictus	correct	Aedes albopictus	_	cluster28
NA	Wuhan_Mosquito_Virus_6_F1115C44F1115	Wuhan_Mosquito_Virus_6_F1115C44F1115	Culex quinquefasciatus	Culex	Cambodia	Cambodia:Sihanuokville	2019	NA	NA	C44	F1115	F1115	F1115_NODE_44_length_2481_cov_121.967436_1	F1115_NODE_44_length_2481_cov_121.967436	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17
NA	Wuhan_Mosquito_Virus_6_F1115C44F1120	Wuhan_Mosquito_Virus_6_F1115C44F1120	Culex quinquefasciatus	Culex	Cambodia	Cambodia:Sihanuokville	2019	NA	NA	C44	F1115	F1120	F1115_NODE_44_length_2481_cov_121.967436_1	F1115_NODE_44_length_2481_cov_121.967436	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17
NA	Wuhan_Mosquito_Virus_6_F1115C44F1422	Wuhan_Mosquito_Virus_6_F1115C44F1422	Culex quinquefasciatus	Culex	Cambodia	Cambodia:Kompong Thom	2019	NA	NA	C44	F1115	F1422	F1115_NODE_44_length_2481_cov_121.967436_1	F1115_NODE_44_length_2481_cov_121.967436	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17
NA	Wuhan_Mosquito_Virus_6_F1115C44F1576	Wuhan_Mosquito_Virus_6_F1115C44F1576	Culex quinquefasciatus	Culex	Cambodia	Cambodia:Preah Vihear	2019	NA	NA	C44	F1115	F1576	F1115_NODE_44_length_2481_cov_121.967436_1	F1115_NODE_44_length_2481_cov_121.967436	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17
NA	Panessemat_virus_F1398C269F1230	Panessemat_virus_F1398C269F1230	Coquillettidia crassipes	Coquillettidia	Cambodia	Cambodia:Pursat	2019	NA	NA	C269	F1398	F1230	F1398_NODE_269_length_2478_cov_48.295089_1	F1398_NODE_269_length_2478_cov_48.295089	Coquillettidia crassipes	correct	Coquillettidia crassipes	_	cluster2
NA	Panessemat_virus_F1398C269F1387	Panessemat_virus_F1398C269F1387	Coquillettidia crassipes	Coquillettidia	Cambodia	Cambodia:Kompong Thom	2019	NA	NA	C269	F1398	F1387	F1398_NODE_269_length_2478_cov_48.295089_1	F1398_NODE_269_length_2478_cov_48.295089	Coquillettidia crassipes	correct	Coquillettidia crassipes	_	cluster2
NA	Panessemat_virus_F1398C269F1396	Panessemat_virus_F1398C269F1396	Coquillettidia crassipes	Coquillettidia	Cambodia	Cambodia:Kompong Thom	2019	NA	NA	C269	F1398	F1396	F1398_NODE_269_length_2478_cov_48.295089_1	F1398_NODE_269_length_2478_cov_48.295089	Coquillettidia crassipes	correct	Coquillettidia crassipes	_	cluster2
NA	Panessemat_virus_F1398C269F1398	Panessemat_virus_F1398C269F1398	Coquillettidia crassipes	Coquillettidia	Cambodia	Cambodia:Kompong Thom	2019	NA	NA	C269	F1398	F1398	F1398_NODE_269_length_2478_cov_48.295089_1	F1398_NODE_269_length_2478_cov_48.295089	Coquillettidia crassipes	correct	Coquillettidia crassipes	_	cluster2
NA	Panessemat_virus_F1398C269F1540	Panessemat_virus_F1398C269F1540	Coquillettidia crassipes	Coquillettidia	Cambodia	Cambodia:Preah Vihear	2019	NA	NA	C269	F1398	F1540	F1398_NODE_269_length_2478_cov_48.295089_1	F1398_NODE_269_length_2478_cov_48.295089	Coquillettidia crassipes	correct	Coquillettidia crassipes	_	cluster2
NA	Panessemat_virus_F1398C269F1551	Panessemat_virus_F1398C269F1551	Coquillettidia crassipes	Coquillettidia	Cambodia	Cambodia:Preah Vihear	2019	NA	NA	C269	F1398	F1551	F1398_NODE_269_length_2478_cov_48.295089_1	F1398_NODE_269_length_2478_cov_48.295089	Coquillettidia crassipes	correct	Coquillettidia crassipes	_	cluster2
NA	Pageromars_virus_F1413C102F1245	Pageromars_virus_F1413C102F1245	Culex bitaeniorhynchus	Culex	Cambodia	Cambodia:Pursat	2019	NA	NA	C102	F1413	F1245	F1413_NODE_102_length_2466_cov_759.949813_1	F1413_NODE_102_length_2466_cov_759.949813	Culex bitaeniorhynchus	correct	Culex bitaeniorhynchus	_	cluster10
NA	Pageromars_virus_F1413C102F1413	Pageromars_virus_F1413C102F1413	Culex bitaeniorhynchus	Culex	Cambodia	Cambodia:Kompong Thom	2019	NA	NA	C102	F1413	F1413	F1413_NODE_102_length_2466_cov_759.949813_1	F1413_NODE_102_length_2466_cov_759.949813	Culex bitaeniorhynchus	correct	Culex bitaeniorhynchus	_	cluster10
