qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	slen	evalue	bitscore	stitle	tax_id	superkingdom	phylum	class	order	family	genus	species	biotype	clade	clade1	clade10	clade11	clade12	clade13	clade14	clade15	clade16	clade17	clade18	clade19	clade2	clade3	clade4	clade5	clade6	clade7	clade8	clade9	cohort	forma	forma.specialis	forma.specialis1	genotype	infraclass	infraorder	isolate	kingdom	morph	no.rank	no.rank1	no.rank2	no.rank3	no.rank4	parvorder	pathogroup	section	series	serogroup	serotype	species.group	species.subgroup	strain	subclass	subcohort	subfamily	subgenus	subkingdom	suborder	subphylum	subsection	subspecies	subtribe	subvariety	superclass	superfamily	superorder	superphylum	tribe	varietas
PBS1b_NODE_127_length_263_cov_24.764423	BBB18810.1	100	73	0	0	263	45	520	592	592	6.9e-44	159.8	BBB18810.1 calcium indicator protein GeNL(Ca2+)-110u [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	QFQ59561.1	100	73	0	0	263	45	236	308	308	3.7e-46	159.8	QFQ59561.1 thioredoxin-nanoluciferase [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	BAW98168.1	100	73	0	0	263	45	504	576	576	5.7e-44	159.8	BAW98168.1 luminescent protein GeNL(Ca2+)-480 [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	QBQ57797.1	100	73	0	0	263	45	169	241	261	1.1e-46	159.8	QBQ57797.1 non structural polyprotein, partial [Ross River virus]	11029	Viruses	Kitrinoviricota	Alsuviricetes	Martellivirales	Togaviridae	Alphavirus	Ross River virus	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Orthornavirae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	BBD88543.1	100	73	0	0	263	45	99	171	382	2.1e-45	159.8	BBD88543.1 nanoluciferase-fused calcium-binding protein [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	BBB18812.1	100	73	0	0	263	45	496	568	568	5.2e-44	159.8	BBB18812.1 calcium indicator protein OeNL(Ca2+)-18u [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	BAW98162.1	100	73	0	0	263	45	322	394	394	2.8e-45	159.8	BAW98162.1 luminescent protein GeNL [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	BBB18809.1	100	73	0	0	263	45	520	592	592	6.9e-44	159.8	BBB18809.1 calcium indicator protein GeNL(Ca2+)-19u [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	ANG09187.1	100	73	0	0	263	45	325	397	627	1e-43	159.8	ANG09187.1 Nluc-based BRET probe, partial [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	BAW98161.1	100	73	0	0	263	45	327	399	399	3.1e-45	159.8	BAW98161.1 luminescent protein CeNL [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	AFI79290.1	100	73	0	0	263	45	99	171	171	7.7e-48	159.8	AFI79290.1 Nanoluc luciferase reporter [Nanoluc luciferase reporter vector pNL1.1[Nluc]]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	QLC45896.1	100	73	0	0	263	45	124	196	3630	4.2e-43	159.8	QLC45896.1 polyprotein/NanoLuc [Yellow fever virus 17D]	11090	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Flavivirus	Yellow fever virus	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Orthornavirae	NA	Yellow fever virus 17D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	7MJB_A	98.6	73	1	0	263	45	112	184	184	4.7e-47	158.3	7MJB_A Chain A, Nanoluc Luciferase [Oplophorus gracilirostris]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	ASU91333.1	98.6	73	1	0	263	45	325	397	627	5.1e-42	155.2	ASU91333.1 Antares2.0 [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	ASU91334.1	98.6	73	1	0	263	45	99	171	171	5.2e-46	155.2	ASU91334.1 TeLuc [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
