nt_accession	nt_seq_ID	tip_labels	host_taxon	host_genus	Country	Location	Year	nt_slen	nt_title	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	orf_id	contig_id	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment	cluster_on_SKA_plot
KX883447	KX883447_Beihai_permutotetra-like_virus_1	KX883447_Beihai_permutotetra-like_virus_1	Sesarmidae	Sesarmidae	China	China	2014	3238	Beihai permutotetra-like virus 1 strain SCJXSX31686 RdRp gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883448	KX883448_Hubei_permutotetra-like_virus_1	KX883448_Hubei_permutotetra-like_virus_1	Araneae	Araneae	China	China	2013	4576	Hubei permutotetra-like virus 1 strain spider133365 RdRp and hypothetical protein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883455	KX883455_Hubei_permutotetra-like_virus_2	KX883455_Hubei_permutotetra-like_virus_2	Scutigera coleoptrata	Scutigera	China	China	2013	4697	Hubei permutotetra-like virus 2 strain WHYY23891 RdRp and hypothetical protein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX883457	KX883457_Hubei_permutotetra-like_virus_1	KX883457_Hubei_permutotetra-like_virus_1	Pomacea canaliculata	Pomacea	China	China	2013	4420	Hubei permutotetra-like virus 1 strain WZFSL84790 RdRp and hypothetical protein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX580892	KX580892_Niehaus_virus	KX580892_Niehaus_virus	NA	NA	USA	USA	2016	4437	Niehaus virus polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969908	KP969908_Drosophila_A_virus	KP969908_Drosophila_A_virus	Drosophila melanogaster	Drosophila	Ghana	Ghana: Accra	2010	4512	Drosophila A virus isolate MAT03_DrosophilaA RNA-dependent RNA polymerase gene, complete cds; and capsid precursor, gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969909	KP969909_Drosophila_A_virus	KP969909_Drosophila_A_virus	Drosophila simulans	Drosophila	Kenya	Kenya: Thika	2009	4431	Drosophila A virus isolate K02_DrosophilaA RNA-dependent RNA polymerase and capsid precursor, genes, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969910	KP969910_Drosophila_A_virus	KP969910_Drosophila_A_virus	Drosophila melanogaster	Drosophila	USA	USA: San Diego, CA	2008	4399	Drosophila A virus isolate LJ28_DrosophilaA RNA-dependent RNA polymerase gene, complete cds; and capsid precursor, gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969911	KP969911_Drosophila_A_virus	KP969911_Drosophila_A_virus	Drosophila melanogaster	Drosophila	Kenya	Kenya: Thika	2009	4464	Drosophila A virus isolate K07_DrosophilaA RNA-dependent RNA polymerase gene, complete cds; and capsid precursor, gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969912	KP969912_Drosophila_A_virus	KP969912_Drosophila_A_virus	Drosophila melanogaster	Drosophila	Kenya	Kenya: Thika	2009	4464	Drosophila A virus isolate K19_DrosophilaA RNA-dependent RNA polymerase gene, complete cds; and capsid precursor, gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969914	KP969914_Drosophila_A_virus	KP969914_Drosophila_A_virus	Drosophila melanogaster	Drosophila	USA	USA: San Diego, CA	2008	4399	Drosophila A virus isolate LJ29_DrosophilaA RNA-dependent RNA polymerase gene, complete cds; and capsid precursor, gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969915	KP969915_Drosophila_A_virus	KP969915_Drosophila_A_virus	Drosophila melanogaster	Drosophila	Kenya	Kenya: Thika	2009	4462	Drosophila A virus isolate K14_DrosophilaA RNA-dependent RNA polymerase gene, complete cds; and capsid precursor, gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969916	KP969916_Drosophila_A_virus	KP969916_Drosophila_A_virus	Drosophila melanogaster	Drosophila	Kenya	Kenya: Thika	2009	4395	Drosophila A virus isolate K22_DrosophilaA RNA-dependent RNA polymerase and capsid precursor, genes, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969923	KP969923_Drosophila_A_virus	KP969923_Drosophila_A_virus	Drosophila melanogaster	Drosophila	South Africa	South Africa: Plettenberg	2010	4446	Drosophila A virus isolate SAF27_DrosophilaA RNA-dependent RNA polymerase and capsid precursor, genes, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969926	KP969926_Drosophila_A_virus	KP969926_Drosophila_A_virus	Drosophila melanogaster	Drosophila	USA	USA: Ithaca, NY	2009	4409	Drosophila A virus isolate IM07_DrosophilaA RNA-dependent RNA polymerase and capsid precursor, genes, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969927	KP969927_Drosophila_A_virus	KP969927_Drosophila_A_virus	Drosophila melanogaster	Drosophila	USA	USA: Athens, GA	2009	4480	Drosophila A virus isolate GEO25_DrosophilaA RNA-dependent RNA polymerase and capsid precursor, genes, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969928	KP969928_Drosophila_A_virus	KP969928_Drosophila_A_virus	Drosophila melanogaster	Drosophila	USA	USA: Athens, GA	2009	4480	Drosophila A virus isolate GEO12_DrosophilaA RNA-dependent RNA polymerase and capsid precursor, genes, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969929	KP969929_Drosophila_A_virus	KP969929_Drosophila_A_virus	Drosophila simulans	Drosophila	USA	USA: Athens, GA	2009	4480	Drosophila A virus isolate GEO23_DrosophilaA RNA-dependent RNA polymerase and capsid precursor, genes, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969930	KP969930_Drosophila_A_virus	KP969930_Drosophila_A_virus	Drosophila melanogaster	Drosophila	USA	USA: Athens, GA	2009	4513	Drosophila A virus isolate GEO01_DrosophilaA RNA-dependent RNA polymerase gene, complete cds; and capsid precursor, gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969939	KP969939_Drosophila_A_virus	KP969939_Drosophila_A_virus	Drosophila melanogaster	Drosophila	USA	USA: Ithaca, NY	2009	4503	Drosophila A virus isolate IM08_DrosophilaA RNA-dependent RNA polymerase gene, complete cds; and capsid precursor, gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969940	KP969940_Drosophila_A_virus	KP969940_Drosophila_A_virus	Drosophila melanogaster	Drosophila	USA	USA: Ithaca, NY	2009	4480	Drosophila A virus isolate IM02_DrosophilaA RNA-dependent RNA polymerase and capsid precursor, genes, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969944	KP969944_Drosophila_A_virus	KP969944_Drosophila_A_virus	Drosophila melanogaster	Drosophila	NA	NA	2008	4516	Drosophila A virus isolate wipe_DrosophilaA RNA-dependent RNA polymerase and capsid precursor, genes, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969945	KP969945_Drosophila_A_virus	KP969945_Drosophila_A_virus	Drosophila melanogaster	Drosophila	NA	NA	2008	4516	Drosophila A virus isolate XID_DrosophilaA RNA-dependent RNA polymerase gene, complete cds; and capsid precursor, gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969946	KP969946_Drosophila_A_virus	KP969946_Drosophila_A_virus	Drosophila melanogaster	Drosophila	USA	USA: San Diego, CA	2008	4468	Drosophila A virus isolate LJ35_DrosophilaA RNA-dependent RNA polymerase gene, complete cds; and capsid precursor, gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969947	KP969947_Drosophila_A_virus	KP969947_Drosophila_A_virus	Drosophila melanogaster	Drosophila	NA	NA	2008	4516	Drosophila A virus isolate ywiP_DrosophilaA RNA-dependent RNA polymerase gene, complete cds; and capsid precursor, gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969948	KP969948_Drosophila_A_virus	KP969948_Drosophila_A_virus	Drosophila melanogaster	Drosophila	NA	NA	2008	4516	Drosophila A virus isolate XIB_DrosophilaA RNA-dependent RNA polymerase gene, complete cds; and capsid precursor, gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969949	KP969949_Drosophila_A_virus	KP969949_Drosophila_A_virus	Drosophila melanogaster	Drosophila	NA	NA	2008	4481	Drosophila A virus isolate delta11_DrosophilaA RNA-dependent RNA polymerase and capsid precursor, genes, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP969950	KP969950_Drosophila_A_virus	KP969950_Drosophila_A_virus	Drosophila melanogaster	Drosophila	NA	NA	2008	4476	Drosophila A virus isolate Qdelta_DrosophilaA RNA-dependent RNA polymerase and capsid precursor, genes, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP714070	KP714070_Newfield_virus	KP714070_Newfield_virus	Insecta	Insecta	NA	NA	NA	4743	Newfield virus putative replicase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GQ342964	GQ342964_Drosophila_melanogaster_tetravirus_SW-2009a	GQ342964_Drosophila_melanogaster_tetravirus_SW-2009a	Drosophila melanogaster	Drosophila	USA	USA	2009	3005	Drosophila melanogaster tetravirus SW-2009a strain DTRV putative RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AF461742	AF461742_Euprosterna_elaeasa_virus	AF461742_Euprosterna_elaeasa_virus	NA	NA	NA	NA	NA	5698	Euprosterna elaeasa virus, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	Culex_permutotetra_like_virus_F1052C13C663F1052	Culex_permutotetra_like_virus_F1052C13C663F1052	Culex sp gelidus or sinensis or vishnui.g	Culex	Cambodia	Cambodia:Battambang & Pailin	2019	NA	NA	C13C663	F1052	F1052	F1052_NODE_13_length_3984_cov_401.735811_1	F1052_NODE_13_663_chimera	Culex vishnui.g	mixed cluster	Culex sp gelidus or sinensis or vishnui.g	_	cluster14
NA	Culex_permutotetra_like_virus_F1052C13C663F1276	Culex_permutotetra_like_virus_F1052C13C663F1276	Culex sp brevipalpis or cinctellus or infantulus or quinquefasciatus	Culex	Cambodia	Cambodia:Pursat	2019	NA	NA	C13C663	F1052	F1276	F1052_NODE_13_length_3984_cov_401.735811_1	F1052_NODE_13_663_chimera	Culex infantulus	mixed custer, internally divergent	Culex sp brevipalpis or cinctellus or infantulus or quinquefasciatus	F1276 closely related to F1256, a bit more distant from the rest of the cluster	cluster5
NA	Culex_permutotetra_like_virus_F1052C13C663F1322	Culex_permutotetra_like_virus_F1052C13C663F1322	Culex sp cinctellus or gelidus or sinensis or vishnui.g	Culex	Cambodia	Cambodia:Pursat	2019	NA	NA	C13C663	F1052	F1322	F1052_NODE_13_length_3984_cov_401.735811_1	F1052_NODE_13_663_chimera	Culex vishnui.g	mixed cluster	Culex sp cinctellus or gelidus or sinensis or vishnui.g	_	cluster15
NA	Culex_permutotetra_like_virus_F1052C13C663F1332	Culex_permutotetra_like_virus_F1052C13C663F1332	Culex sp gelidus or sinensis or vishnui.g	Culex	Cambodia	Cambodia:Pursat	2019	NA	NA	C13C663	F1052	F1332	F1052_NODE_13_length_3984_cov_401.735811_1	F1052_NODE_13_663_chimera	Culex vishnui.g	mixed cluster	Culex sp gelidus or sinensis or vishnui.g	_	cluster14
NA	Gretteness_virus_F1052C9F1052	Gretteness_virus_F1052C9F1052	Culex sp gelidus or sinensis or vishnui.g	Culex	Cambodia	Cambodia:Battambang & Pailin	2019	NA	NA	C9	F1052	F1052	F1052_NODE_9_length_4423_cov_7.729625_1	F1052_NODE_9_length_4423_cov_7.729625	Culex vishnui.g	mixed cluster	Culex sp gelidus or sinensis or vishnui.g	_	cluster14
NA	Sarawak_virus_F1348C1F1006	Sarawak_virus_F1348C1F1006	Aedes albopictus	Aedes	Cambodia	Cambodia:Battambang & Pailin	2019	NA	NA	C1	F1348	F1006	F1348_NODE_1_length_5392_cov_35676.523328_1	F1348_NODE_1_length_5392_cov_35676.523328	Aedes albopictus	correct	Aedes albopictus	_	cluster28
NA	Sarawak_virus_F1348C1F1183	Sarawak_virus_F1348C1F1183	Culicidae sp Aedes caecus or Culex brevipalpis or Culex quinquefasciatus or Culex vishnui.g	Culicidae	Cambodia	Cambodia:Pursat	2019	NA	NA	C1	F1348	F1183	F1348_NODE_1_length_5392_cov_35676.523328_1	F1348_NODE_1_length_5392_cov_35676.523328	Aedes caecus	mixed custer, internally divergent	Culicidae sp Aedes caecus or Culex brevipalpis or Culex quinquefasciatus or Culex vishnui.g	_	cluster4
NA	Sarawak_virus_F1348C1F1346	Sarawak_virus_F1348C1F1346	Aedes sp albopictus or gardneri	Aedes	Cambodia	Cambodia:Kompong Thom	2019	NA	NA	C1	F1348	F1346	F1348_NODE_1_length_5392_cov_35676.523328_1	F1348_NODE_1_length_5392_cov_35676.523328	Aedes albopictus	mixed cluster, internally divergent	Aedes sp albopictus or gardneri	_	cluster27
NA	Sarawak_virus_F1348C1F1348	Sarawak_virus_F1348C1F1348	Aedes albopictus	Aedes	Cambodia	Cambodia:Kompong Thom	2019	NA	NA	C1	F1348	F1348	F1348_NODE_1_length_5392_cov_35676.523328_1	F1348_NODE_1_length_5392_cov_35676.523328	Aedes albopictus	correct	Aedes albopictus	_	cluster28
NA	Sarawak_virus_F1348C1F1508	Sarawak_virus_F1348C1F1508	Aedes albopictus	Aedes	Cambodia	Cambodia:Preah Vihear	2019	NA	NA	C1	F1348	F1508	F1348_NODE_1_length_5392_cov_35676.523328_1	F1348_NODE_1_length_5392_cov_35676.523328	Aedes albopictus	correct	Aedes albopictus	_	cluster28
NA	Hubei_permutotetra_like_virus_2_F1357C9F1357	Hubei_permutotetra_like_virus_2_F1357C9F1357	Anopheles peditaeniatus	Anopheles	Cambodia	Cambodia:Kompong Thom	2019	NA	NA	C9	F1357	F1357	F1357_NODE_9_length_4740_cov_48.165208_1	F1357_NODE_9_length_4740_cov_48.165208	Anopheles peditaeniatus	correct	Anopheles peditaeniatus	_	cluster1
NA	Hubei_permutotetra_like_virus_2_F1357C9F1441	Hubei_permutotetra_like_virus_2_F1357C9F1441	Culex sp bitaeniorhynchus or sinensis or vishnui.g	Culex	Cambodia	Cambodia:Kompong Thom	2019	NA	NA	C9	F1357	F1441	F1357_NODE_9_length_4740_cov_48.165208_1	F1357_NODE_9_length_4740_cov_48.165208	Culex sinensis	mixed cluster	Culex sp bitaeniorhynchus or sinensis or vishnui.g	_	cluster11
