nt_accession	nt_seq_ID	tip_labels	host_taxon	host_genus	Country	Location	Year	nt_slen	nt_title	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	orf_id	contig_id	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment	cluster_on_SKA_plot
MW039262	MW039262_Neuropteran_feravirus	MW039262_Neuropteran_feravirus	Peyerimhoffina gracilis	Peyerimhoffina	Austria	Austria: Lower Austria, Krems-Land Duernstein	2012	6855	Neuropteran phasma-related virus OKIAV248 RdRp gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC552039	LC552039_Carapha_virus	LC552039_Carapha_virus	Culicoides arakawae	Culicoides	Japan	Japan: Tokyo, Shinjuku	2017	6036	Carapha virus 2-SJK2017-17Ca1 RdRp gene for RNA-dependent RNA polymerase, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT361028	MT361028_Aedes_phasmavirus	MT361028_Aedes_phasmavirus	Aedes albopictus	Aedes	China	China: Guangzhou	2017	6468	Aedes phasmavirus strain 17-GZ-larva RdRp gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT361031	MT361031_Aedes_phasmavirus	MT361031_Aedes_phasmavirus	Aedes albopictus	Aedes	China	China: Guangzhou	2018	6468	Aedes phasmavirus strain 18-GZ-larva RdRp gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT361034	MT361034_Aedes_phasmavirus	MT361034_Aedes_phasmavirus	Aedes albopictus	Aedes	China	China: Guangzhou	2018	6468	Aedes phasmavirus strain 18-GZ-pupa RdRp gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT361037	MT361037_Aedes_phasmavirus	MT361037_Aedes_phasmavirus	Aedes albopictus	Aedes	China	China: Guangzhou	2018	6468	Aedes phasmavirus strain 18-GZ-adult RdRp gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT361040	MT361040_Aedes_phasmavirus	MT361040_Aedes_phasmavirus	Aedes albopictus	Aedes	China	China: Wuhan	2018	6468	Aedes phasmavirus strain 17-Lab-egg RdRp gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT361043	MT361043_Aedes_phasmavirus	MT361043_Aedes_phasmavirus	Aedes albopictus	Aedes	China	China: Wuhan	2018	6468	Aedes phasmavirus strain 17-Lab-larva RdRp gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT361049	MT361049_Aedes_phasmavirus	MT361049_Aedes_phasmavirus	Aedes albopictus	Aedes	China	China: Wuhan	2018	6468	Aedes phasmavirus strain 17-Lab-adultF RdRp gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT317170	MT317170_Rice_Phasma-like_virus_1	MT317170_Rice_Phasma-like_virus_1	NA	NA	China	China: Zhejiang, Hangzhou, Fuyang	2017	6709	Rice Phasma-like virus 1 isolate FYBPH-8 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN764150	MN764150_Frankliniella_occidentalis_associated_peribunyavirus-like_virus_2	MN764150_Frankliniella_occidentalis_associated_peribunyavirus-like_virus_2	Frankliniella occidentalis	Frankliniella	Italy	Italy	2018	9618	Frankliniella occidentalis associated peribunyavirus-like virus 2 isolate THR-D_DN17549 segment 1 putative RNA dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK231082	MK231082_Mycosphaerella_virus_A	MK231082_Mycosphaerella_virus_A	Pseudocercospora eumusae	Pseudocercospora	USA	USA	2016	1205	Mycosphaerella virus A isolate Won, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT153351	MT153351_Zorapteran_phasma-related_virus_OKIAV242	MT153351_Zorapteran_phasma-related_virus_OKIAV242	Spiralizoros caudelli	Spiralizoros	Malaysia	Malaysia: Selangor, Gombak	2011	3614	Zorapteran phasma-related virus OKIAV242 segment L cRNA sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT153364	MT153364_Hemipteran_feravirus	MT153364_Hemipteran_feravirus	Acanthosoma haemorrhoidale	Acanthosoma	Germany	Germany: North Rhine-Westphalia, Rhein-Sieg-Kreis Donrath Agger	2011	6861	Hemipteran phasma-related virus OKIAV247 segment L cRNA sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT153380	MT153380_Collembolan_phasma-related_virus_OKIAV223	MT153380_Collembolan_phasma-related_virus_OKIAV223	Tetrodontophora bielanensis	Tetrodontophora	Germany	Germany: Saxony, Goerlitz - Ostritz Neissetal	2011	8154	Collembolan phasma-related virus OKIAV223 segment L cRNA sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT153394	MT153394_Coleopteran_phasma-related_virus_OKIAV241	MT153394_Coleopteran_phasma-related_virus_OKIAV241	Uleiota planata	Uleiota	Germany	Germany: Brandenburg, Rheinsberg Lake - Region Northern Zootzensee	2011	6117	Coleopteran phasma-related virus OKIAV241 segment L cRNA sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT153401	MT153401_Hymenopteran_phasma-related_virus_OKIAV229	MT153401_Hymenopteran_phasma-related_virus_OKIAV229	Celonites abbreviatus	Celonites	Italy	Italy: Valle de Cogne, Lillaz	2011	3162	Hymenopteran phasma-related virus OKIAV229 segment L cRNA sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT153416	MT153416_Hymenopteran_phasma-related_virus_OKIAV231	MT153416_Hymenopteran_phasma-related_virus_OKIAV231	Sphecodes albilabris	Sphecodes	Germany	Germany: Rhineland-Palatinate, Hochstadt -Pfalz	2011	3066	Hymenopteran phasma-related virus OKIAV231 segment L cRNA sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT153434	MT153434_Plecopteran_hanta-related_virus_OKIAV215	MT153434_Plecopteran_hanta-related_virus_OKIAV215	NA	NA	Germany	Germany: Baden-Wuerttemberg, Black Forest - Wutachschlucht	2011	8314	Plecopteran hanta-related virus OKIAV215 segment L cRNA sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT153437	MT153437_Lepidopteran_phasma-related_virus_OKIAV246	MT153437_Lepidopteran_phasma-related_virus_OKIAV246	Urbanus proteus	Urbanus	USA	USA: Florida, Gainesville	2012	4690	Lepidopteran phasma-related virus OKIAV246 segment L cRNA sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT153444	MT153444_Coleopteran_phasma-related_virus_OKIAV243	MT153444_Coleopteran_phasma-related_virus_OKIAV243	Drilus concolor	Drilus	Germany	Germany: Thuringia, Jena - Alt-Winzerla	2011	6447	Coleopteran phasma-related virus OKIAV243 segment L cRNA sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT153445	MT153445_Blattodean_phasma-related_virus_OKIAV239	MT153445_Blattodean_phasma-related_virus_OKIAV239	Supella longipalpa	Supella	Japan	Japan	2011	6492	Blattodean phasma-related virus OKIAV239 segment L cRNA sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT153461	MT153461_Coleopteran_phasma-related_virus_OKIAV236	MT153461_Coleopteran_phasma-related_virus_OKIAV236	Sandalus niger	Sandalus	USA	USA: Tennessee, Tipton County - Meeman Biological Field Station	2013	6523	Coleopteran phasma-related virus OKIAV236 segment L cRNA sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT153462	MT153462_Hymenopteran_phasma-related_virus_OKIAV244	MT153462_Hymenopteran_phasma-related_virus_OKIAV244	Podagrion pachymerum	Podagrion	Slovakia	Slovakia: Rudno nad Hronom	2012	1212	Hymenopteran phasma-related virus OKIAV244 segment L cRNA sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT153491	MT153491_Dipteran_phasma-related_virus_OKIAV224	MT153491_Dipteran_phasma-related_virus_OKIAV224	Eristalis pertinax	Eristalis	Germany	Germany: Rhineland-Palatinate, Nature Reserve Ahrschleife bei Ahrweiler	2013	3829	Dipteran phasma-related virus OKIAV224 segment L cRNA sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT153492	MT153492_Dipteran_phasma-related_virus_OKIAV225	MT153492_Dipteran_phasma-related_virus_OKIAV225	Ferdinandea cuprea	Ferdinandea	Germany	Germany: North Rhine-Westphalia, Bonn Roettgen Kottenforst	2013	1835	Dipteran phasma-related virus OKIAV225 segment L cRNA sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT153528	MT153528_Blattodean_phasma-related_virus_OKIAV238	MT153528_Blattodean_phasma-related_virus_OKIAV238	Ischnoptera deropeltiformis	Ischnoptera	Germany	Germany	2013	4478	Blattodean phasma-related virus OKIAV238 segment L cRNA sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT153542	MT153542_Coleopteran_orthophasmavirus	MT153542_Coleopteran_orthophasmavirus	Harmonia axyridis	Harmonia	Germany	Germany: Thuringia, Jena - Jena Forest	2011	6583	Coleopteran phasma-related virus OKIAV235 segment L cRNA sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT157407	MT157407_Botrytis_cinerea_orthobunya-like_virus_1	MT157407_Botrytis_cinerea_orthobunya-like_virus_1	Botrytis cinerea	Botrytis	Italy	Italy	2018	8027	Botrytis cinerea orthobunya-like virus 1 isolate BCI5_DN26 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN982386	MN982386_Cicadellivirus_scaphoidei	MN982386_Cicadellivirus_scaphoidei	Scaphoideus titanus	Scaphoideus	USA	USA	2018	7740	Scaphoideus titanus bunya-like virus 1 isolate St_USA segment L, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT129676	MT129676_Peralta_bunya-like_virus	MT129676_Peralta_bunya-like_virus	Calliphora augur	Calliphora	Australia	Australia	2017	6604	Peralta bunya-like virus strain GudgCaA_DN61930-20 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT129677	MT129677_Peralta_bunya-like_virus	MT129677_Peralta_bunya-like_virus	Calliphora augur	Calliphora	Australia	Australia	2016	6600	Peralta bunya-like virus strain GUNCaA_DN70300-81 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT129684	MT129684_Rayholt_bunya-like_virus	MT129684_Rayholt_bunya-like_virus	Spilopsyllus cuniculi	Spilopsyllus	Australia	Australia	2017	1853	Rayholt bunya-like virus strain GUNF_Contig3-14 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN164619	MN164619_Pink_bollworm_virus_2	MN164619_Pink_bollworm_virus_2	Pectinophora gossypiella	Pectinophora	Israel	Israel	NA	6419	Pink bollworm virus 2 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT040096	MT040096_Camellia_chlorotic_ringspot_virus	MT040096_Camellia_chlorotic_ringspot_virus	Camellia japonica	Camellia	China	China	2016	7138	Camellia chlorotic ringspot virus isolate JX1 clone C3473 segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN661015	MN661015_Guagua_virus	MN661015_Guagua_virus	Mansonia titillans	Mansonia	Colombia	Colombia	2016	6564	Guagua virus strain GV/Mati1754-5 segment L genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN661018	MN661018_Culex_orthophasmavirus	MN661018_Culex_orthophasmavirus	Culex	Culex	Colombia	Colombia	2016	6365	Culex phasma-like virus strain Cx 1773-14 segment L cRNA sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN661021	MN661021_Orthophasmavirus_coredoense	MN661021_Orthophasmavirus_coredoense	Mansonia titillans	Mansonia	Colombia	Colombia	2016	6428	Coredo virus strain CV/Mati1754-5 segment L cRNA sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN513376	MN513376_Flen_bunya-like_virus	MN513376_Flen_bunya-like_virus	Ochlerotatus cantans	Ochlerotatus	Sweden	Sweden	2017	6596	Flen bunya-like virus strain SW6 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK440628	MK440628_Anjon_virus	MK440628_Anjon_virus	Culex	Culex	Sweden	Sweden	2009	6495	Anjon virus isolate OTU20 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK440651	MK440651_Asum_virus	MK440651_Asum_virus	Culex	Culex	Sweden	Sweden	2006	7184	Asum virus isolate OTU76 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK037470	MK037470_Buffalo_Bayou_virus	MK037470_Buffalo_Bayou_virus	Cyanocitta cristata	Cyanocitta	USA	USA	2011	7052	Buffalo Bayou virus RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK861116	MK861116_Carcinus_maenas_portunibunyavirus_1	MK861116_Carcinus_maenas_portunibunyavirus_1	Carcinus maenas	Carcinus	Faroe Islands	Faroe Islands	2014	6676	Carcinus maenas portunibunyavirus 1 isolate RA14048 segment L, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN092355	MN092355_Lakivirus_lakamhaense	MN092355_Lakivirus_lakamhaense	Wyeomyia complosa	Wyeomyia	Mexico	Mexico	2008	7223	Lakamha virus strain Palenque-C559-MX-2008 segment large, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN168168	MN168168_Niukluk_phantom_orthophasmavirus	MN168168_Niukluk_phantom_orthophasmavirus	NA	NA	USA	USA	NA	6916	Niukluk phantom virus isolate C7 segment L, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN119734	MN119734_Lambavirus_wisconsinense	MN119734_Lambavirus_wisconsinense	Micropterus salmoides	Micropterus	USA	USA	2009	6901	Largemouth bass bunyavirus isolate WVL16001-02A segment L, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH374920	MH374920_Emaravirus_cajani	MH374920_Emaravirus_cajani	Cajanus cajan	Cajanus	India	India	2016	7023	Emaravirus cajani isolate PPSMV1-Badnapur segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH990635	MH990635_Combu_negative-strand_RNA_mycovirus	MH990635_Combu_negative-strand_RNA_mycovirus	Mucor irregularis	Mucor	Brazil	Brazil: Belem-PA	2015	8340	Combu negative-strand RNA mycovirus isolate C3B RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF893255	MF893255_Notori_virus	MF893255_Notori_virus	Drosophila suzukii	Drosophila	Japan	Japan	2016	6863	Notori virus isolate Jap1, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF893264	MF893264_Ditton_virus	MF893264_Ditton_virus	Drosophila suzukii	Drosophila	United Kingdom	United Kingdom	2015	7318	Ditton virus isolate UK1, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MG599943	MG599943_Batfish_actinovirus	MG599943_Batfish_actinovirus	Halieutaea stellata	Halieutaea	China	China	NA	5301	Wenling minipizza batfish hantavirus strain XQTMS16810 L protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MG599949	MG599949_Spikefish_actinovirus	MG599949_Spikefish_actinovirus	Triacanthodes anomalus	Triacanthodes	China	China	NA	6305	Wenling red spikefish hantavirus strain XTXMS70955 segment L, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MG599952	MG599952_Hagfish_agnathovirus	MG599952_Hagfish_agnathovirus	Eptatretus burgeri	Eptatretus	China	China	NA	6761	Wenling hagfish virus strain DHMMS25300 segment L, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MG599955	MG599955_Hainan_bunya-like_virus	MG599955_Hainan_bunya-like_virus	NA	NA	China	China	NA	8272	Hainan bunya-like virus strain LPXYC225923 L protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF348199	MF348199_Nephila_clavipes_virus_5	MF348199_Nephila_clavipes_virus_5	Trichonephila clavipes	Trichonephila	USA	USA	2013	7369	Nephila clavipes virus 5 isolate SC, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MG550269	MG550269_Soybean_cyst_nematode_bunya-like_virus	MG550269_Soybean_cyst_nematode_bunya-like_virus	Heterodera glycines	Heterodera	USA	USA: North Carolina	2014	9478	Soybean cyst nematode bunya-like virus isolate 6269845B RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF141062	MF141062_Bronnoya_virus	MF141062_Bronnoya_virus	Ixodes ricinus	Ixodes	Norway	Norway	2014	9185	Bronnoya virus isolate NOR/A2/Bronnoya/2014 RNA-dependent RNA-polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF176293	MF176293_Culex_orthophasmavirus	MF176293_Culex_orthophasmavirus	Culex globocoxitus	Culex	Australia	Australia: Siesta Park	2015	6489	Culex phasma-like virus strain mos191gb30698 segment L, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF176313	MF176313_Culex_orthophasmavirus	MF176313_Culex_orthophasmavirus	Culex australicus	Culex	Australia	Australia: Siesta Park	2015	6489	Culex phasma-like virus strain mos191X19029 segment L, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KY354237	KY354237_Apis_bunyavirus_2	KY354237_Apis_bunyavirus_2	Apis mellifera	Apis	South Africa	South Africa	2013	6478	Apis bunyavirus 2 isolate RI-A segment 1 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KY174981	KY174981_Camula_virus	KY174981_Camula_virus	Macaca mulatta	Macaca	USA	USA	2012	7116	Camula virus isolate 196-06 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884744	KX884744_Beihai_bunya-like_virus_5	KX884744_Beihai_bunya-like_virus_5	Echinodermata	Echinodermata	China	China	2014	7842	Beihai bunya-like virus 5 strain BHJP59844 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884766	KX884766_Jingmen_bunya-like_virus_1	KX884766_Jingmen_bunya-like_virus_1	Phasianus colchicus	Phasianus	China	China	2014	8361	Jingmen bunya-like virus 1 strain JMYJCC72012 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884782	KX884782_Hubei_bunya-like_virus_10	KX884782_Hubei_bunya-like_virus_10	Odonata	Odonata	China	China	2013	6180	Hubei bunya-like virus 10 strain QTM27070 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884789	KX884789_Hubei_bunya-like_virus_9	KX884789_Hubei_bunya-like_virus_9	Odonata	Odonata	China	China	2013	6171	Hubei bunya-like virus 9 strain QTM75064 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884802	KX884802_Hubei_bunya-like_virus_8	KX884802_Hubei_bunya-like_virus_8	Diptera	Diptera	China	China	2013	6899	Hubei bunya-like virus 8 strain SCM48138 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884805	KX884805_Hubei_diptera_virus_6	KX884805_Hubei_diptera_virus_6	Diptera	Diptera	China	China	2013	6400	Hubei diptera virus 6 strain SCM95079 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884807	KX884807_Hubei_diptera_virus_7	KX884807_Hubei_diptera_virus_7	Diptera	Diptera	China	China	2013	6425	Hubei diptera virus 7 strain SCM173098 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884838	KX884838_Hubei_bunya-like_virus_7	KX884838_Hubei_bunya-like_virus_7	Myriapoda	Myriapoda	China	China	2013	7402	Hubei bunya-like virus 7 strain WGML112345 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884871	KX884871_Hubei_orthoptera_virus_2	KX884871_Hubei_orthoptera_virus_2	Orthoptera	Orthoptera	China	China	2013	8763	Hubei orthoptera virus 2 strain ZCM20815 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KT966494	KT966494_Terena_virus	KT966494_Terena_virus	Mansonia	Mansonia	Brazil	Brazil: Nhecolandia Sub-region of Pantanal, Corumba, Mato Grosso do Sul	2010	4018	Terena virus strain BrMS-MQ10 segment L putative glycoprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP710233	KP710233_Jonchet_jonvirus	KP710233_Jonchet_jonvirus	NA	NA	Cote d'Ivoire	Cote d'Ivoire	2004	1020	Jonchet virus strain B66-CI-2004 RNA-dependent RNA polymerase (RdRp) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP710234	KP710234_Jonchet_jonvirus	KP710234_Jonchet_jonvirus	Culex	Culex	Cote d'Ivoire	Cote d'Ivoire	2004	1161	Jonchet virus strain A57-CI-2004 RNA-dependent RNA polymerase (RdRp) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP710235	KP710235_Jonchet_jonvirus	KP710235_Jonchet_jonvirus	Culex	Culex	Cote d'Ivoire	Cote d'Ivoire	2004	1183	Jonchet virus strain A47-CI-2004 RNA-dependent RNA polymerase (RdRp) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP710236	KP710236_Jonchet_jonvirus	KP710236_Jonchet_jonvirus	Culex antennatus	Culex	Cote d'Ivoire	Cote d'Ivoire	2004	1178	Jonchet virus strain A42-CI-2004 RNA-dependent RNA polymerase (RdRp) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP710237	KP710237_Jonchet_jonvirus	KP710237_Jonchet_jonvirus	Culex	Culex	Cote d'Ivoire	Cote d'Ivoire	2004	1175	Jonchet virus strain A4-CI-2004 RNA-dependent RNA polymerase (RdRp) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP710238	KP710238_Jonchet_jonvirus	KP710238_Jonchet_jonvirus	Culex quinquefasciatus	Culex	Cote d'Ivoire	Cote d'Ivoire	2004	6862	Jonchet virus strain F51-CI-2004 segment L, partial sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP710239	KP710239_Jonchet_jonvirus	KP710239_Jonchet_jonvirus	Culex quinquefasciatus	Culex	Cote d'Ivoire	Cote d'Ivoire	2004	6876	Jonchet virus strain F50-CI-2004 segment L, partial sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP710247	KP710247_Ferak_feravirus	KP710247_Ferak_feravirus	Culex nebulosus	Culex	Cote d'Ivoire	Cote d'Ivoire	2004	898	Ferak virus strain F26-CI-2004 RNA-dependent RNA polymerase (RdRp) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP710248	KP710248_Ferak_feravirus	KP710248_Ferak_feravirus	Culex	Culex	Cote d'Ivoire	Cote d'Ivoire	2004	936	Ferak virus strain D62-CI-2004 RNA-dependent RNA polymerase (RdRp) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP710249	KP710249_Ferak_feravirus	KP710249_Ferak_feravirus	NA	NA	Cote d'Ivoire	Cote d'Ivoire	2004	930	Ferak virus strain D59-CI-2004 RNA-dependent RNA polymerase (RdRp) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP710250	KP710250_Ferak_feravirus	KP710250_Ferak_feravirus	Culex	Culex	Cote d'Ivoire	Cote d'Ivoire	2004	942	Ferak virus strain C65-CI-2004 RNA-dependent RNA polymerase (RdRp) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP710251	KP710251_Ferak_feravirus	KP710251_Ferak_feravirus	Culex nebulosus	Culex	Cote d'Ivoire	Cote d'Ivoire	2004	941	Ferak virus strain C48-CI-2004 RNA-dependent RNA polymerase (RdRp) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP710252	KP710252_Ferak_feravirus	KP710252_Ferak_feravirus	Culex nebulosus	Culex	Cote d'Ivoire	Cote d'Ivoire	2004	922	Ferak virus strain C45-CI-2004 RNA-dependent RNA polymerase (RdRp) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP710253	KP710253_Ferak_feravirus	KP710253_Ferak_feravirus	Culex nebulosus	Culex	Cote d'Ivoire	Cote d'Ivoire	2004	904	Ferak virus strain C43-CI-2004 RNA-dependent RNA polymerase (RdRp) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP710254	KP710254_Ferak_feravirus	KP710254_Ferak_feravirus	Uranotaenia mashonaensis	Uranotaenia	Cote d'Ivoire	Cote d'Ivoire	2004	947	Ferak virus strain C40-CI-2004 RNA-dependent RNA polymerase (RdRp) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP710255	KP710255_Ferak_feravirus	KP710255_Ferak_feravirus	NA	NA	Cote d'Ivoire	Cote d'Ivoire	2004	978	Ferak virus strain B66-CI-2004 RNA-dependent RNA polymerase (RdRp) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP710256	KP710256_Ferak_feravirus	KP710256_Ferak_feravirus	NA	NA	Cote d'Ivoire	Cote d'Ivoire	2004	912	Ferak virus strain B40-CI-2004 RNA-dependent RNA polymerase (RdRp) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP710257	KP710257_Ferak_feravirus	KP710257_Ferak_feravirus	NA	NA	Cote d'Ivoire	Cote d'Ivoire	2004	906	Ferak virus strain A52-CI-2004 RNA-dependent RNA polymerase (RdRp) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP710258	KP710258_Ferak_feravirus	KP710258_Ferak_feravirus	Anopheles gambiae	Anopheles	Cote d'Ivoire	Cote d'Ivoire	2004	775	Ferak virus strain A50-CI-2004 RNA-dependent RNA polymerase (RdRp) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP710259	KP710259_Ferak_feravirus	KP710259_Ferak_feravirus	Culex telesilla	Culex	Cote d'Ivoire	Cote d'Ivoire	2004	928	Ferak virus strain A45-CI-2004 RNA-dependent RNA polymerase (RdRp) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP710260	KP710260_Ferak_feravirus	KP710260_Ferak_feravirus	Culex nebulosus	Culex	Cote d'Ivoire	Cote d'Ivoire	2004	936	Ferak virus strain A26-CI-2004 RNA-dependent RNA polymerase (RdRp) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP710261	KP710261_Ferak_feravirus	KP710261_Ferak_feravirus	Culex	Culex	Cote d'Ivoire	Cote d'Ivoire	2004	850	Ferak virus strain A5-CI-2004 RNA-dependent RNA polymerase (RdRp) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
