nt_seq_ID	tip_labels	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	orf_id	contig_id	Location	Country	Year	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment	cluster_on_SKA_plot	host_taxon	host_genus
Hubei_virga_like_virus_2_subsp1_F1113C1F1422	Hubei_virga_like_virus_2_subsp1_F1113C1F1422	C1	F1113	F1422	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1426	Hubei_virga_like_virus_2_subsp1_F1113C1F1426	C1	F1113	F1426	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1426	Hubei_virga_like_virus_2_subsp1_F1113C1F1426	C1	F1113	F1426	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1426	Hubei_virga_like_virus_2_subsp1_F1113C1F1426	C1	F1113	F1426	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1428	Hubei_virga_like_virus_2_subsp1_F1113C1F1428	C1	F1113	F1428	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1428	Hubei_virga_like_virus_2_subsp1_F1113C1F1428	C1	F1113	F1428	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1428	Hubei_virga_like_virus_2_subsp1_F1113C1F1428	C1	F1113	F1428	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1432	Hubei_virga_like_virus_2_subsp1_F1113C1F1432	C1	F1113	F1432	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1432	Hubei_virga_like_virus_2_subsp1_F1113C1F1432	C1	F1113	F1432	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1432	Hubei_virga_like_virus_2_subsp1_F1113C1F1432	C1	F1113	F1432	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1433	Hubei_virga_like_virus_2_subsp1_F1113C1F1433	C1	F1113	F1433	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1433	Hubei_virga_like_virus_2_subsp1_F1113C1F1433	C1	F1113	F1433	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1433	Hubei_virga_like_virus_2_subsp1_F1113C1F1433	C1	F1113	F1433	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1581	Hubei_virga_like_virus_2_subsp1_F1113C1F1581	C1	F1113	F1581	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Preah Vihear	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1581	Hubei_virga_like_virus_2_subsp1_F1113C1F1581	C1	F1113	F1581	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Preah Vihear	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1581	Hubei_virga_like_virus_2_subsp1_F1113C1F1581	C1	F1113	F1581	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Preah Vihear	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1113	Hubei_virga_like_virus_2_subsp2_F1120C1F1113	C1	F1120	F1113	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1113	Hubei_virga_like_virus_2_subsp2_F1120C1F1113	C1	F1120	F1113	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1113	Hubei_virga_like_virus_2_subsp2_F1120C1F1113	C1	F1120	F1113	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1113	Hubei_virga_like_virus_2_subsp2_F1120C1F1113	C1	F1120	F1113	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1113	Hubei_virga_like_virus_2_subsp2_F1120C1F1113	C1	F1120	F1113	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1113	Hubei_virga_like_virus_2_subsp2_F1120C1F1113	C1	F1120	F1113	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1113	Hubei_virga_like_virus_2_subsp2_F1120C1F1113	C1	F1120	F1113	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1113	Hubei_virga_like_virus_2_subsp2_F1120C1F1113	C1	F1120	F1113	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1118	Hubei_virga_like_virus_2_subsp2_F1120C1F1118	C1	F1120	F1118	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1118	Hubei_virga_like_virus_2_subsp2_F1120C1F1118	C1	F1120	F1118	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1118	Hubei_virga_like_virus_2_subsp2_F1120C1F1118	C1	F1120	F1118	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1118	Hubei_virga_like_virus_2_subsp2_F1120C1F1118	C1	F1120	F1118	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1118	Hubei_virga_like_virus_2_subsp2_F1120C1F1118	C1	F1120	F1118	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1118	Hubei_virga_like_virus_2_subsp2_F1120C1F1118	C1	F1120	F1118	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1118	Hubei_virga_like_virus_2_subsp2_F1120C1F1118	C1	F1120	F1118	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1118	Hubei_virga_like_virus_2_subsp2_F1120C1F1118	C1	F1120	F1118	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1119	Hubei_virga_like_virus_2_subsp2_F1120C1F1119	C1	F1120	F1119	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1119	Hubei_virga_like_virus_2_subsp2_F1120C1F1119	C1	F1120	F1119	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1119	Hubei_virga_like_virus_2_subsp2_F1120C1F1119	C1	F1120	F1119	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1119	Hubei_virga_like_virus_2_subsp2_F1120C1F1119	C1	F1120	F1119	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1119	Hubei_virga_like_virus_2_subsp2_F1120C1F1119	C1	F1120	F1119	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1119	Hubei_virga_like_virus_2_subsp2_F1120C1F1119	C1	F1120	F1119	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1119	Hubei_virga_like_virus_2_subsp2_F1120C1F1119	C1	F1120	F1119	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1119	Hubei_virga_like_virus_2_subsp2_F1120C1F1119	C1	F1120	F1119	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1120	Hubei_virga_like_virus_2_subsp2_F1120C1F1120	C1	F1120	F1120	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1120	Hubei_virga_like_virus_2_subsp2_F1120C1F1120	C1	F1120	F1120	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1120	Hubei_virga_like_virus_2_subsp2_F1120C1F1120	C1	F1120	F1120	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1120	Hubei_virga_like_virus_2_subsp2_F1120C1F1120	C1	F1120	F1120	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1120	Hubei_virga_like_virus_2_subsp2_F1120C1F1120	C1	F1120	F1120	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1120	Hubei_virga_like_virus_2_subsp2_F1120C1F1120	C1	F1120	F1120	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1120	Hubei_virga_like_virus_2_subsp2_F1120C1F1120	C1	F1120	F1120	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1120	Hubei_virga_like_virus_2_subsp2_F1120C1F1120	C1	F1120	F1120	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1122	Hubei_virga_like_virus_2_subsp2_F1120C1F1122	C1	F1120	F1122	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1122	Hubei_virga_like_virus_2_subsp2_F1120C1F1122	C1	F1120	F1122	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1122	Hubei_virga_like_virus_2_subsp2_F1120C1F1122	C1	F1120	F1122	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1122	Hubei_virga_like_virus_2_subsp2_F1120C1F1122	C1	F1120	F1122	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1122	Hubei_virga_like_virus_2_subsp2_F1120C1F1122	C1	F1120	F1122	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1122	Hubei_virga_like_virus_2_subsp2_F1120C1F1122	C1	F1120	F1122	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1122	Hubei_virga_like_virus_2_subsp2_F1120C1F1122	C1	F1120	F1122	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1122	Hubei_virga_like_virus_2_subsp2_F1120C1F1122	C1	F1120	F1122	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1125	Hubei_virga_like_virus_2_subsp2_F1120C1F1125	C1	F1120	F1125	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1125	Hubei_virga_like_virus_2_subsp2_F1120C1F1125	C1	F1120	F1125	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1125	Hubei_virga_like_virus_2_subsp2_F1120C1F1125	C1	F1120	F1125	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1125	Hubei_virga_like_virus_2_subsp2_F1120C1F1125	C1	F1120	F1125	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1125	Hubei_virga_like_virus_2_subsp2_F1120C1F1125	C1	F1120	F1125	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1125	Hubei_virga_like_virus_2_subsp2_F1120C1F1125	C1	F1120	F1125	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1125	Hubei_virga_like_virus_2_subsp2_F1120C1F1125	C1	F1120	F1125	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1125	Hubei_virga_like_virus_2_subsp2_F1120C1F1125	C1	F1120	F1125	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1422	Hubei_virga_like_virus_2_subsp2_F1120C1F1422	C1	F1120	F1422	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1422	Hubei_virga_like_virus_2_subsp2_F1120C1F1422	C1	F1120	F1422	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1422	Hubei_virga_like_virus_2_subsp2_F1120C1F1422	C1	F1120	F1422	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1422	Hubei_virga_like_virus_2_subsp2_F1120C1F1422	C1	F1120	F1422	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1422	Hubei_virga_like_virus_2_subsp2_F1120C1F1422	C1	F1120	F1422	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1422	Hubei_virga_like_virus_2_subsp2_F1120C1F1422	C1	F1120	F1422	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1422	Hubei_virga_like_virus_2_subsp2_F1120C1F1422	C1	F1120	F1422	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1422	Hubei_virga_like_virus_2_subsp2_F1120C1F1422	C1	F1120	F1422	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
