nt_accession	nt_seq_ID	tip_labels	host_taxon	host_genus	Country	Location	Year	nt_slen	nt_title	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	orf_id	contig_id	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment	cluster_on_SKA_plot
MZ202266	MZ202266_Sassandra_virus	MZ202266_Sassandra_virus	NA	NA	Cote d'Ivoire	Cote d'Ivoire	2004	9124	Sassandra virus strain C93-CI-2004, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW251331	MW251331_Uzakla_insect_virus	MW251331_Uzakla_insect_virus	Coquillettidia richiardii	Coquillettidia	Russia	Russia: Novosibirsk	2019	9614	Uzakla insect virus isolate Koltsovo/UIV/2019 putative polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM421671	OM421671_Picornaviridae_sp_	OM421671_Picornaviridae_sp.	NA	NA	Australia	Australia	2020	9677	MAG: Picornaviridae sp. isolate Mackay ORF1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM622379	OM622379_Picornavirales_sp_	OM622379_Picornavirales_sp.	NA	NA	Germany	Germany: Havel River	2018	3147	MAG: Picornavirales sp. isolate HPLV-124 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM622384	OM622384_Picornavirales_sp_	OM622384_Picornavirales_sp.	NA	NA	Germany	Germany: Havel River	2018	3028	MAG: Picornavirales sp. isolate HPLV-129 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM622420	OM622420_Picornavirales_sp_	OM622420_Picornavirales_sp.	NA	NA	Germany	Germany: Havel River	2018	3028	MAG: Picornavirales sp. isolate HPLV-165 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM670245	OM670245_Rolda_virus	OM670245_Rolda_virus	Myotis californicus	Myotis	USA	USA	2021	8934	Rolda virus isolate RV/UWV2, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM937767	OM937767_Leuronota_fagarae_picorna-like_virus	OM937767_Leuronota_fagarae_picorna-like_virus	Leuronota fagarae	Leuronota	USA	USA	NA	10006	Leuronota fagarae picorna-like virus isolate LfPLV-FL, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL803822	OL803822_Deformed_wing_virus	OL803822_Deformed_wing_virus	Apis mellifera	Apis	Czech Republic	Czech Republic	2018	9913	Deformed wing virus strain DWV-A8C polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL803826	OL803826_Deformed_wing_virus	OL803826_Deformed_wing_virus	Apis mellifera	Apis	Czech Republic	Czech Republic	2018	10056	Deformed wing virus strain DWV-B9A polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL803869	OL803869_Sacbrood_virus	OL803869_Sacbrood_virus	Apis mellifera	Apis	Czech Republic	Czech Republic	2018	8818	Sacbrood virus strain SBV2C polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL803870	OL803870_Sacbrood_virus	OL803870_Sacbrood_virus	Apis mellifera	Apis	Czech Republic	Czech Republic	2018	8761	Sacbrood virus strain SBV9C polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ679116	MZ679116_Iflaviridae_sp_	MZ679116_Iflaviridae_sp.	NA	NA	China	China: Xinjiang	2017	7612	MAG: Iflaviridae sp. isolate 226-k141_109434 polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ679119	MZ679119_Iflaviridae_sp_	MZ679119_Iflaviridae_sp.	NA	NA	China	China: Xinjiang	2017	9579	MAG: Iflaviridae sp. isolate 237b-k141_137931 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ679124	MZ679124_Iflaviridae_sp_	MZ679124_Iflaviridae_sp.	NA	NA	China	China: Beijing	2017	3229	MAG: Iflaviridae sp. isolate 177-k141_198381 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL452106	OL452106_Ixodes_holocyclus_iflavirus	OL452106_Ixodes_holocyclus_iflavirus	Ixodes holocyclus	Ixodes	Australia	Australia	2019	9300	MAG: Ixodes holocyclus iflavirus isolate AR1 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL452107	OL452107_Ixodes_holocyclus_iflavirus	OL452107_Ixodes_holocyclus_iflavirus	Ixodes holocyclus	Ixodes	Australia	Australia	2019	9319	MAG: Ixodes holocyclus iflavirus isolate AR2 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL452108	OL452108_Ixodes_holocyclus_iflavirus	OL452108_Ixodes_holocyclus_iflavirus	Ixodes holocyclus	Ixodes	Australia	Australia	2019	9123	MAG: Ixodes holocyclus iflavirus isolate AR3 polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL452109	OL452109_Ixodes_holocyclus_iflavirus	OL452109_Ixodes_holocyclus_iflavirus	Ixodes holocyclus	Ixodes	Australia	Australia	2019	9187	MAG: Ixodes holocyclus iflavirus isolate AR4 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL452110	OL452110_Ixodes_holocyclus_iflavirus	OL452110_Ixodes_holocyclus_iflavirus	Ixodes holocyclus	Ixodes	Australia	Australia	2019	9302	MAG: Ixodes holocyclus iflavirus isolate AR6 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL452111	OL452111_Ixodes_holocyclus_iflavirus	OL452111_Ixodes_holocyclus_iflavirus	Ixodes holocyclus	Ixodes	Australia	Australia	2019	8952	MAG: Ixodes holocyclus iflavirus isolate AR7 polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL452112	OL452112_Ixodes_holocyclus_iflavirus	OL452112_Ixodes_holocyclus_iflavirus	Ixodes holocyclus	Ixodes	Australia	Australia	2020	9277	MAG: Ixodes holocyclus iflavirus isolate PR5 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL452113	OL452113_Ixodes_holocyclus_iflavirus	OL452113_Ixodes_holocyclus_iflavirus	Ixodes holocyclus	Ixodes	Australia	Australia	2019	9308	MAG: Ixodes holocyclus iflavirus isolate WW15 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL452114	OL452114_Ixodes_holocyclus_iflavirus	OL452114_Ixodes_holocyclus_iflavirus	Ixodes holocyclus	Ixodes	Australia	Australia	2019	9257	MAG: Ixodes holocyclus iflavirus isolate WW7 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL452115	OL452115_Ixodes_holocyclus_iflavirus	OL452115_Ixodes_holocyclus_iflavirus	Ixodes holocyclus	Ixodes	Australia	Australia	2019	9259	MAG: Ixodes holocyclus iflavirus isolate WW8 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL420704	OL420704_Khandagaity_Melophagus_ifla-like_virus	OL420704_Khandagaity_Melophagus_ifla-like_virus	Melophagus ovinus	Melophagus	Russia	Russia: Republic of Tuva	2012	10210	Khandagaity Melophagus ifla-like virus strain 13577, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT739422	MT739422_Tetrastichus_brontispae_RNA_virus_3	MT739422_Tetrastichus_brontispae_RNA_virus_3	Tetrastichus brontispae	Tetrastichus	China	China	NA	9998	Tetrastichus brontispae RNA virus 3, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209860	MZ209860_Sanya_iflavirus_2	MZ209860_Sanya_iflavirus_2	Sesamia inferens	Sesamia	China	China	2017	9263	MAG: Sanya iflavirus 2 isolate DMSY212, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209954	MZ209954_Sanya_iflavirus_2	MZ209954_Sanya_iflavirus_2	Scirpophaga incertulas	Scirpophaga	China	China	2017	9264	MAG: Sanya iflavirus 2 isolate SHMSY141, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209922	MZ209922_Sanya_Ischnura_senegalensis_iflavirus_1	MZ209922_Sanya_Ischnura_senegalensis_iflavirus_1	Ischnura senegalensis	Ischnura	China	China	2017	10106	MAG: Sanya Ischnura senegalensis iflavirus 1 isolate QWXCSY273, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209924	MZ209924_Sanya_Ischnura_senegalensis_iflavirus_2	MZ209924_Sanya_Ischnura_senegalensis_iflavirus_2	Ischnura senegalensis	Ischnura	China	China	2017	10017	MAG: Sanya Ischnura senegalensis iflavirus 2 isolate QWXCSY83, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209967	MZ209967_Sanya_iflavirus_8	MZ209967_Sanya_iflavirus_8	Ochthera mantis	Ochthera	China	China	2017	9687	MAG: Sanya iflavirus 8 isolate TSYSY129, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209979	MZ209979_Sanya_iflavirus_9	MZ209979_Sanya_iflavirus_9	Oxya chinensis	Oxya	China	China	2017	10160	MAG: Sanya iflavirus 9 isolate XDHSY234, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209994	MZ209994_Fushun_cicadella_viridis_iflavirus_1	MZ209994_Fushun_cicadella_viridis_iflavirus_1	Cicadella viridis	Cicadella	China	China	2017	10050	MAG: Fushun cicadella viridis iflavirus 1 isolate DQYCFS95, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ210013	MZ210013_Fushun_laodelphax_striatellus_iflavirus_1	MZ210013_Fushun_laodelphax_striatellus_iflavirus_1	Laodelphax striatellus	Laodelphax	China	China	2017	10615	MAG: Fushun laodelphax striatellus iflavirus 1 isolate HFSFS113, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ210043	MZ210043_Fushun_Iflavirus_1	MZ210043_Fushun_Iflavirus_1	Diaea subdola	Diaea	China	China	2017	10815	MAG: Fushun Iflavirus 1 isolate XSZFS27, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ210044	MZ210044_Fushun_Iflavirus_2	MZ210044_Fushun_Iflavirus_2	Diaea subdola	Diaea	China	China	2017	10363	MAG: Fushun Iflavirus 2 isolate XSZFS149, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ210055	MZ210055_Hangzhou_sogatella_furcifera_iflavirus_1	MZ210055_Hangzhou_sogatella_furcifera_iflavirus_1	Sogatella furcifera	Sogatella	China	China	2016	10762	MAG: Hangzhou sogatella furcifera iflavirus 1 isolate BBSNFY123315, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209611	MZ209611_Hangzhou_iflavirus_2	MZ209611_Hangzhou_iflavirus_2	Sogatella furcifera	Sogatella	China	China	2016	5232	MAG: Hangzhou iflavirus 2 isolate BBTJFY143693, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209618	MZ209618_Hangzhou_iflavirus_4	MZ209618_Hangzhou_iflavirus_4	Nilaparvata lugens	Nilaparvata	China	China	2016	9244	MAG: Hangzhou iflavirus 4 isolate FSFY147682, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209721	MZ209721_Hangzhou_lschnura_senegalensis_iflavirus_1	MZ209721_Hangzhou_lschnura_senegalensis_iflavirus_1	Ischnura senegalensis	Ischnura	China	China	2016	10158	MAG: Hangzhou lschnura senegalensis iflavirus 1 isolate QWXCFY34, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209776	MZ209776_Guiyang_srgiope_bruennichi_iflavirus_1	MZ209776_Guiyang_srgiope_bruennichi_iflavirus_1	Argiope bruennichi	Argiope	China	China	2016	10414	MAG: Guiyang srgiope bruennichi iflavirus 1 isolate YZZGZ279736, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209851	MZ209851_Sanya_iflavirus_1	MZ209851_Sanya_iflavirus_1	Atractomorpha sinensis	Atractomorpha	China	China	2017	10116	MAG: Sanya iflavirus 1 isolate DEFHSY90, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ956595	MZ956595_Giant_panda_Iflavirus	MZ956595_Giant_panda_Iflavirus	NA	NA	China	China:Zhenjiang,Jiangsu	2016	9670	MAG: Giant panda Iflavirus isolate PPLV3, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT636327	MT636327_Sacbrood_virus	MT636327_Sacbrood_virus	Apis mellifera	Apis	Sweden	Sweden	2015	8830	MAG: Sacbrood virus isolate SBV-MR-APR15, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT636328	MT636328_Sacbrood_virus	MT636328_Sacbrood_virus	Apis mellifera	Apis	Sweden	Sweden	2015	8830	MAG: Sacbrood virus isolate SBV-MR-JUN15, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT636329	MT636329_Sacbrood_virus	MT636329_Sacbrood_virus	Apis mellifera	Apis	Sweden	Sweden	2015	8830	MAG: Sacbrood virus isolate SBV-MR-AUG15, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT636330	MT636330_Sacbrood_virus	MT636330_Sacbrood_virus	Apis mellifera	Apis	Sweden	Sweden	2015	8830	MAG: Sacbrood virus isolate SBV-MR-SEP15, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT636331	MT636331_Sacbrood_virus	MT636331_Sacbrood_virus	Apis mellifera	Apis	Sweden	Sweden	2015	8830	MAG: Sacbrood virus isolate SBV-MR-OCT15, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT636332	MT636332_Sacbrood_virus	MT636332_Sacbrood_virus	Apis mellifera	Apis	Sweden	Sweden	2015	8830	MAG: Sacbrood virus isolate SBV-MS-APR15, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT636333	MT636333_Sacbrood_virus	MT636333_Sacbrood_virus	Apis mellifera	Apis	Sweden	Sweden	2015	8830	MAG: Sacbrood virus isolate SBV-MS-JUN15, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT636334	MT636334_Sacbrood_virus	MT636334_Sacbrood_virus	Apis mellifera	Apis	Sweden	Sweden	2015	8830	MAG: Sacbrood virus isolate SBV-MS-AUG15, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT636335	MT636335_Sacbrood_virus	MT636335_Sacbrood_virus	Apis mellifera	Apis	Sweden	Sweden	2015	8830	MAG: Sacbrood virus isolate SBV-MS-SEP15, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT636336	MT636336_Sacbrood_virus	MT636336_Sacbrood_virus	Apis mellifera	Apis	Sweden	Sweden	2015	8830	MAG: Sacbrood virus isolate SBV-MS-OCT15, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OK392073	OK392073_Planococcus_ficus-associated_iflavirus_1	OK392073_Planococcus_ficus-associated_iflavirus_1	Planococcus ficus	Planococcus	Mexico	Mexico: Ensenada, Baja California	2019	9960	MAG: Planococcus ficus-associated iflavirus 1 genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OK011763	OK011763_Bactericera_cockerelli_picorna-like_virus	OK011763_Bactericera_cockerelli_picorna-like_virus	Bactericera cockerelli	Bactericera	USA	USA: WA	2012	9924	Bactericera cockerelli picorna-like virus isolate WA2012, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OK011764	OK011764_Bactericera_cockerelli_picorna-like_virus	OK011764_Bactericera_cockerelli_picorna-like_virus	Bactericera cockerelli	Bactericera	USA	USA: WA	2014	9939	Bactericera cockerelli picorna-like virus isolate WA2014, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OK011765	OK011765_Bactericera_cockerelli_picorna-like_virus	OK011765_Bactericera_cockerelli_picorna-like_virus	Bactericera cockerelli	Bactericera	USA	USA: WA	2021	9913	Bactericera cockerelli picorna-like virus isolate WA2021, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821817	MZ821817_Deformed_wing_virus	MZ821817_Deformed_wing_virus	Apis cerana	Apis	China	China: Beijing	2018	10145	MAG: Deformed wing virus isolate DWV_No1_Acc002-BJ2018 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821818	MZ821818_Deformed_wing_virus	MZ821818_Deformed_wing_virus	Apis cerana	Apis	China	China: Shanxi	2017	10148	MAG: Deformed wing virus isolate DWV_No2_Acc021-SX2017 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821820	MZ821820_Deformed_wing_virus	MZ821820_Deformed_wing_virus	Apis mellifera	Apis	China	China: Guangxi	2018	10144	MAG: Deformed wing virus isolate DWV_No4_AM-GX-2018-12 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821828	MZ821828_Deformed_wing_virus	MZ821828_Deformed_wing_virus	Apis mellifera	Apis	China	China: Henan	2017	10146	MAG: Deformed wing virus isolate DWV_No12_Am022-HN2017 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821829	MZ821829_Deformed_wing_virus	MZ821829_Deformed_wing_virus	Apis mellifera	Apis	China	China: Tianjin	2019	10145	MAG: Deformed wing virus isolate DWV_No13_Am027-TJ2019 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821834	MZ821834_Deformed_wing_virus	MZ821834_Deformed_wing_virus	Apis mellifera	Apis	China	China: Shanxi	2017	10149	MAG: Deformed wing virus isolate DWV_No18_Am050-SX2017 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821835	MZ821835_Deformed_wing_virus	MZ821835_Deformed_wing_virus	Apis mellifera	Apis	China	China: Tianjin	2018	10146	MAG: Deformed wing virus isolate DWV_No19_Am058-TJ2018 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821837	MZ821837_Deformed_wing_virus	MZ821837_Deformed_wing_virus	Apis mellifera	Apis	China	China: Chongqing	2019	10146	MAG: Deformed wing virus isolate DWV_No21_Am066-CQ2019 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821919	MZ821919_Sacbrood_virus	MZ821919_Sacbrood_virus	Apis cerana	Apis	China	China: Fujian	2019	8780	MAG: Sacbrood virus isolate SBV_No1_Acc005-FJ2019 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821920	MZ821920_Sacbrood_virus	MZ821920_Sacbrood_virus	Apis cerana	Apis	China	China: Hubei	2019	8779	MAG: Sacbrood virus isolate SBV_No2_Acc012-HUB2019 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821921	MZ821921_Sacbrood_virus	MZ821921_Sacbrood_virus	Apis cerana	Apis	China	China: Hunan	2019	8779	MAG: Sacbrood virus isolate SBV_No3_Acc013-HUN2019 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821922	MZ821922_Sacbrood_virus	MZ821922_Sacbrood_virus	Apis cerana	Apis	China	China: Shaanxi	2017	8789	MAG: Sacbrood virus isolate SBV_No4_Acc022-SAN2017 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821923	MZ821923_Sacbrood_virus	MZ821923_Sacbrood_virus	Apis cerana	Apis	China	China: Henan	2019	8779	MAG: Sacbrood virus isolate SBV_No5_Acc033-HN2019 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821924	MZ821924_Sacbrood_virus	MZ821924_Sacbrood_virus	Apis mellifera	Apis	China	China: Hebei	2018	8827	MAG: Sacbrood virus isolate SBV_No6_AM-071-HB2018-7 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821925	MZ821925_Sacbrood_virus	MZ821925_Sacbrood_virus	Apis mellifera	Apis	China	China: Hebei	2018	8830	MAG: Sacbrood virus isolate SBV_No7_AM-072-HB2018-8 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821926	MZ821926_Sacbrood_virus	MZ821926_Sacbrood_virus	Apis mellifera	Apis	China	China: Henan	2017	8779	MAG: Sacbrood virus isolate SBV_No8_AM-080-HN2017-6 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821928	MZ821928_Sacbrood_virus	MZ821928_Sacbrood_virus	Apis mellifera	Apis	China	China: Hunan	2017	8828	MAG: Sacbrood virus isolate SBV_No10_AM-HUN-2017-3-1 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821929	MZ821929_Sacbrood_virus	MZ821929_Sacbrood_virus	Apis mellifera	Apis	China	China: Beijing	2016	8830	MAG: Sacbrood virus isolate SBV_No11_Am004-BJ2016 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821931	MZ821931_Sacbrood_virus	MZ821931_Sacbrood_virus	Apis mellifera	Apis	China	China: Hebei	2018	8778	MAG: Sacbrood virus isolate SBV_No13_Am011-HB2018-11 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821932	MZ821932_Sacbrood_virus	MZ821932_Sacbrood_virus	Apis mellifera	Apis	China	China: Guangdong	2016	8778	MAG: Sacbrood virus isolate SBV_No14_Am012-GD2016 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821934	MZ821934_Sacbrood_virus	MZ821934_Sacbrood_virus	Apis mellifera	Apis	China	China: Jiangsu	2017	8825	MAG: Sacbrood virus isolate SBV_No16_Am038-JS2017 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821935	MZ821935_Sacbrood_virus	MZ821935_Sacbrood_virus	Apis mellifera	Apis	China	China: Shandong	2019	8828	MAG: Sacbrood virus isolate SBV_No17_Am049-SD2019 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821936	MZ821936_Sacbrood_virus	MZ821936_Sacbrood_virus	Apis mellifera	Apis	China	China: Shanxi	2017	8782	MAG: Sacbrood virus isolate SBV_No18_Am050-SX2017 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ821937	MZ821937_Sacbrood_virus	MZ821937_Sacbrood_virus	Apis mellifera	Apis	China	China: Shanxi	2019	8783	MAG: Sacbrood virus isolate SBV_No19_Am052-SX2019 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OK491493	OK491493_Xiangshan_picorna-like_virus_2	OK491493_Xiangshan_picorna-like_virus_2	Insecta	Insecta	China	China: Beijing	2020	10050	MAG: Xiangshan picorna-like virus 2 isolate Novel_17 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OK491495	OK491495_Xiangshan_picorna-like_virus_4	OK491495_Xiangshan_picorna-like_virus_4	Insecta	Insecta	China	China: Beijing	2020	10086	MAG: Xiangshan picorna-like virus 4 isolate Novel_19 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OK491496	OK491496_Xiangshan_picorna-like_virus_5	OK491496_Xiangshan_picorna-like_virus_5	Insecta	Insecta	China	China: Beijing	2020	9918	MAG: Xiangshan picorna-like virus 5 isolate Novel_20 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ822075	MZ822075_Apis_iflavirus_1	MZ822075_Apis_iflavirus_1	Apis mellifera	Apis	China	China: Hebei	2018	10521	MAG: Apis iflavirus 1 isolate No9-AM-069-HB2018-5, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ822076	MZ822076_Apis_iflavirus_2	MZ822076_Apis_iflavirus_2	Apis mellifera	Apis	China	China: Henan	2017	9356	MAG: Apis iflavirus 2 isolate No10-AM-081-HN2017-8, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ375216	MZ375216_Iflaviridae_sp_	MZ375216_Iflaviridae_sp.	NA	NA	China	China	2020	10082	Iflaviridae sp. isolate 1PE-RDRP-7 polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT753155	MT753155_Lymantria_dispar_iflavirus_1	MT753155_Lymantria_dispar_iflavirus_1	Lymantria dispar	Lymantria	Russia	Russia: Novosibirsk reg.	2019	10121	Lymantria dispar iflavirus 1 isolate Koltsovo/LDIV1/2019 putative polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ394723	MZ394723_Iflaviridae_sp__2	MZ394723_Iflaviridae_sp._2	Anoplolepis gracilipes	Anoplolepis	Sri Lanka	Sri Lanka	2018	2006	Iflaviridae sp. 2 isolate DN24709_c0_g1_i1 putative non-structural protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ556259	MZ556259_Sichuan_mosquito_associated_Iflaviridae	MZ556259_Sichuan_mosquito_associated_Iflaviridae	Culicidae	Culicidae	China	China: Sichuan Province	2020	7769	Sichuan mosquito associated Iflaviridae isolate mos142unRi01-8 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ556282	MZ556282_Red_panda_feces-associated_Iflaviridae	MZ556282_Red_panda_feces-associated_Iflaviridae	NA	NA	China	China: Sichuan Province	2019	10558	Red panda feces-associated Iflaviridae isolate Rpf282sm28-12 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW826393	MW826393_Iflaviridae_sp_	MW826393_Iflaviridae_sp.	NA	NA	China	China	2018	8758	Iflaviridae sp. isolate XZN143281 genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW826396	MW826396_Iflaviridae_sp_	MW826396_Iflaviridae_sp.	NA	NA	China	China	2018	10222	Iflaviridae sp. isolate XZN440 genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW826397	MW826397_Iflaviridae_sp_	MW826397_Iflaviridae_sp.	NA	NA	China	China	2018	9893	Iflaviridae sp. isolate XZN9751 genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ443611	MZ443611_Leuven_Picorna-like_virus_8	MZ443611_Leuven_Picorna-like_virus_8	Vespula vulgaris	Vespula	Belgium	Belgium	NA	5530	Leuven Picorna-like virus 8 isolate Vvul_virus_43 hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ443613	MZ443613_Leuven_Picorna-like_virus_10	MZ443613_Leuven_Picorna-like_virus_10	Vespula vulgaris	Vespula	Belgium	Belgium	NA	8321	Leuven Picorna-like virus 10 isolate Vvul_virus_45 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ443629	MZ443629_Nelson_Picorna-like_virus_9	MZ443629_Nelson_Picorna-like_virus_9	Vespula vulgaris	Vespula	New Zealand	New Zealand	NA	7829	Nelson Picorna-like virus 9 isolate Vvul_virus_61 hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
